bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.144,14.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-128.0,0.644,0.5,MJ Melendez
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.1435,14.3%,,HIGH,False,Strong value,UNDER 0.5 hits,166.0,0.6435,0.5,Jose Altuve
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.1415,14.2%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.6415,0.5,Yainer Diaz
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.1356,13.6%,,HIGH,False,Strong value,OVER 0.5 hits,-164.0,0.6356,0.5,Jonathan Aranda
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.134,13.4%,,HIGH,False,Strong value,OVER 0.5 hits,-183.0,0.634,0.5,Luisangel Acuna
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.1314,13.1%,,HIGH,False,Strong value,UNDER 0.5 hits,171.0,0.6314,0.5,Chase Meidroth
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.1291,12.9%,,HIGH,False,Strong value,UNDER 0.5 hits,113.0,0.6291,0.5,Daniel Schneemann
BATTER HITS,2026-04-21,MIA,STL,,,,,,,0.1285,12.8%,,HIGH,False,Strong value,UNDER 0.5 hits,143.0,0.6285,0.5,Masyn Winn
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.1277,12.8%,,HIGH,False,Strong value,OVER 0.5 hits,-217.0,0.6277,0.5,Dane Myers
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.1273,12.7%,,HIGH,False,Strong value,OVER 0.5 hits,-158.0,0.6273,0.5,Alek Thomas
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.1249,12.5%,,HIGH,False,Strong value,OVER 0.5 hits,-166.0,0.6249,0.5,Francisco Alvarez
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.1229,12.3%,,HIGH,False,Strong value,OVER 0.5 hits,-142.0,0.6229,0.5,Mark Vientos
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.1228,12.3%,,HIGH,False,Strong value,UNDER 0.5 hits,139.0,0.6228,0.5,Riley Greene
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.1218,12.2%,,HIGH,False,Strong value,OVER 0.5 hits,-169.0,0.6218,0.5,Luke Keaschall
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.1199,12.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-141.0,0.6199,0.5,Brett Baty
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.1184,11.8%,,MEDIUM,False,Strong value,OVER 0.5 hits,-250.0,0.6184,0.5,Sal Frelick
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.1183,11.8%,,MEDIUM,False,Strong value,UNDER 0.5 hits,150.0,0.6183,0.5,Bryce Harper
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.1175,11.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-260.0,0.6175,0.5,Lourdes Gurriel Jr.
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.1167,11.7%,,MEDIUM,False,Strong value,UNDER 1.5 hits,-175.0,0.6167,1.5,Nico Hoerner
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.1131,11.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-111.0,0.6131,0.5,Brandon Marsh
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.1105,11.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-174.0,0.6105,0.5,Jake Bauers
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.1101,11.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-123.0,0.6101,0.5,Brooks Lee
BATTER HITS,2026-04-21,MIA,STL,,,,,,,0.109,10.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-211.0,0.609,0.5,Agustín Ramírez
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.109,10.9%,,MEDIUM,False,Hot streak; Strong value,OVER 0.5 hits,-160.0,0.609,0.5,Matt Vierling
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.1069,10.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-158.0,0.6069,0.5,Edmundo Sosa
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.106,10.6%,,MEDIUM,False,Strong value,OVER 1.5 hits,290.0,0.606,1.5,Brandon Lockridge
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.1028,10.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-178.0,0.6028,0.5,Adolis Garcia
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.1007,10.1%,,MEDIUM,False,Strong value,OVER 0.5 hits,-214.0,0.6007,0.5,Alec Bohm
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.1001,10.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-161.0,0.6001,0.5,Spencer Steer
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.0971,9.7%,,LOW,False,Hot streak,OVER 0.5 hits,-186.0,0.5971,0.5,Everson Pereira
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0969,9.7%,,LOW,False,Standard play,OVER 0.5 hits,-153.0,0.5969,0.5,Rafael Marchan
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.096,9.6%,,LOW,False,Standard play,UNDER 0.5 hits,124.0,0.596,0.5,Jac Caglianone
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.0917,9.2%,,LOW,False,Hot streak,OVER 0.5 hits,-234.0,0.5917,0.5,Andrew Benintendi
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.0914,9.1%,,LOW,False,Standard play,OVER 0.5 hits,-117.0,0.5914,0.5,Jake Fraley
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.0883,8.8%,,LOW,False,Standard play,OVER 0.5 hits,-202.0,0.5883,0.5,Weston Wilson
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.0866,8.7%,,LOW,False,Standard play,OVER 1.5 hits,450.0,0.5866,1.5,Tristan Gray
BATTER HITS,2026-04-21,MIA,STL,,,,,,,0.086,8.6%,,LOW,False,Standard play,UNDER 1.5 hits,-236.0,0.586,1.5,Alec Burleson
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.0856,8.6%,,LOW,False,Standard play,OVER 0.5 hits,-196.0,0.5856,0.5,Luis Robert Jr.
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.0852,8.5%,,LOW,False,Standard play,UNDER 0.5 hits,138.0,0.5852,0.5,Carter Jensen
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.0831,8.3%,,LOW,False,Standard play,OVER 0.5 hits,-188.0,0.5831,0.5,Michael Massey
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.0807,8.1%,,LOW,False,Standard play,UNDER 0.5 hits,163.0,0.5807,0.5,Corbin Carroll
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0806,8.1%,,LOW,False,Standard play,OVER 0.5 hits,-148.0,0.5806,0.5,Pete Crow-Armstrong
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.0796,8.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-187.0,0.5796,0.5,Chase DeLauter
BATTER HITS,2026-04-21,MIA,STL,,,,,,,0.0779,7.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-161.0,0.5779,0.5,Pedro Pages
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.0751,7.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-180.0,0.5751,0.5,Colson Montgomery
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.0749,7.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-204.0,0.5749,0.5,Gleyber Torres
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.0697,7.0%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,174.0,0.5697,0.5,Brice Turang
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.067,6.7%,,NO PLAY,False,Standard play,UNDER 1.5 hits,110.0,0.567,1.5,Ryan Jeffers
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0655,6.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,120.0,0.5655,0.5,Miguel Amaya
BATTER HITS,2026-04-21,MIA,STL,,,,,,,0.0616,6.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-133.0,0.5616,0.5,Owen Caissie
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.0608,6.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-233.0,0.5608,0.5,Steven Kwan
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.059,5.9%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-222.0,0.559,1.5,Maikel Garcia
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.0561,5.6%,,NO PLAY,False,Low BA,UNDER 0.5 hits,168.0,0.5561,0.5,Jose Ramirez
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0552,5.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-176.0,0.5552,0.5,Ian Happ
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.0552,5.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-168.0,0.5552,0.5,Isaac Paredes
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.0527,5.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,114.0,0.5527,0.5,Marcus Semien
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0517,5.2%,,NO PLAY,False,Standard play,OVER 1.5 hits,193.0,0.5517,1.5,Trea Turner
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.0508,5.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-176.0,0.5508,0.5,Kyle Isbel
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.0483,4.8%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-189.0,0.5483,0.5,Munetaka Murakami
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.0476,4.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,167.0,0.5476,0.5,Carlos Correa
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.0442,4.4%,,NO PLAY,False,Hot streak; High BA,OVER 0.5 hits,-117.0,0.5442,0.5,Richie Palacios
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.0411,4.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5411,0.5,Christian Walker
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0408,4.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,175.0,0.5408,0.5,Alex Bregman
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.0374,3.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-259.0,0.5374,0.5,Gunnar Henderson
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.037,3.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,126.0,0.537,0.5,Josh Bell
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.035,3.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,121.0,0.535,0.5,Adrian Del Castillo
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0338,3.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-152.0,0.5338,0.5,Kyle Schwarber
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.0335,3.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-135.0,0.5335,0.5,Trevor Larnach
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.0323,3.2%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,168.0,0.5323,0.5,Jeremiah Jackson
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.0309,3.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,141.0,0.5309,0.5,Byron Buxton
BATTER HITS,2026-04-21,KC,BAL,,,,,,,0.0273,2.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-146.0,0.5273,0.5,Johnathan Rodriguez
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.0243,2.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,136.0,0.5243,0.5,Junior Caminero
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.0214,2.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,129.0,0.5214,0.5,Gary Sanchez
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.0203,2.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,121.0,0.5203,0.5,Eugenio Suarez
BATTER HITS,2026-04-21,NYM,MIN,,,,,,,0.0199,2.0%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-191.0,0.5199,0.5,Francisco Lindor
BATTER HITS,2026-04-21,MIA,STL,,,,,,,0.0173,1.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5173,0.5,Connor Norby
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.0172,1.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-184.0,0.5172,0.5,Seiya Suzuki
BATTER HITS,2026-04-21,TB,CIN,,,,,,,0.0162,1.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,200.0,0.5162,0.5,Sal Stewart
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.0123,1.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-145.0,0.5123,0.5,Garrett Mitchell
BATTER HITS,2026-04-21,CLE,HOU,,,,,,,0.0109,1.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-183.0,0.5109,0.5,Rhys Hoskins
BATTER HITS,2026-04-21,DET,MIL,,,,,,,0.0089,0.9%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-161.0,0.5089,0.5,Jahmai Jones
BATTER HITS,2026-04-21,ARI,CWS,,,,,,,0.008,0.8%,,NO PLAY,False,Low BA,UNDER 0.5 hits,156.0,0.508,0.5,Geraldo Perdomo
BATTER HITS,2026-04-21,CHC,PHI,,,,,,,0.003,0.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,113.0,0.503,0.5,Matt Shaw
