bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.11,11.0%,,MEDIUM,False,Strong value,UNDER 0.5 hits,195.0,0.61,0.5,Luis Garcia Jr.
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.1094,10.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-185.0,0.6094,0.5,Luke Keaschall
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.104,10.4%,,MEDIUM,False,High BA; Strong value,OVER 0.5 hits,-162.0,0.604,0.5,Justin Crawford
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.1027,10.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-114.0,0.6027,0.5,Carlos Narvaez
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.1009,10.1%,,MEDIUM,False,Strong value,OVER 0.5 hits,-212.0,0.6009,0.5,Ezequiel Tovar
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.0971,9.7%,,LOW,False,Standard play,OVER 0.5 hits,-136.0,0.5971,0.5,Reese McGuire
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.0967,9.7%,,LOW,False,Standard play,UNDER 0.5 hits,159.0,0.5967,0.5,James Wood
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0957,9.6%,,LOW,False,Standard play,OVER 0.5 hits,-150.0,0.5957,0.5,Jazz Chisholm Jr.
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0954,9.5%,,LOW,False,Standard play,OVER 0.5 hits,-133.0,0.5954,0.5,Brooks Lee
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0952,9.5%,,LOW,False,Standard play,OVER 0.5 hits,-135.0,0.5952,0.5,Francisco Alvarez
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.0921,9.2%,,LOW,False,Standard play,OVER 1.5 hits,139.0,0.5921,1.5,Ramon Laureano
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0904,9.0%,,LOW,False,Standard play,OVER 0.5 hits,-114.0,0.5904,0.5,Danny Jansen
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0899,9.0%,,LOW,False,Standard play,OVER 0.5 hits,-175.0,0.5899,0.5,Bryson Stott
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0855,8.6%,,LOW,False,Standard play,UNDER 0.5 hits,127.0,0.5855,0.5,Brandon Lowe
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.0853,8.5%,,LOW,False,Standard play,OVER 1.5 hits,136.0,0.5853,1.5,Fernando Tatis Jr.
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0848,8.5%,,LOW,False,Standard play,UNDER 0.5 hits,129.0,0.5848,0.5,Giancarlo Stanton
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0841,8.4%,,LOW,False,Standard play,UNDER 0.5 hits,181.0,0.5841,0.5,Alex Bregman
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.084,8.4%,,LOW,False,Standard play,OVER 0.5 hits,-155.0,0.584,0.5,Luis Robert Jr.
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.084,8.4%,,LOW,False,Standard play,OVER 0.5 hits,-175.0,0.584,0.5,Jarren Duran
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0822,8.2%,,LOW,False,Cold streak,UNDER 0.5 hits,166.0,0.5822,0.5,Andy Pages
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0822,8.2%,,LOW,False,Standard play,UNDER 1.5 hits,-228.0,0.5822,1.5,Shohei Ohtani
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.0806,8.1%,,LOW,False,High BA,OVER 0.5 hits,-135.0,0.5806,0.5,Jorbit Vivas
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0803,8.0%,,LOW,False,Standard play,OVER 0.5 hits,-150.0,0.5803,0.5,Bryan Reynolds
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0786,7.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5786,0.5,Victor Caratini
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.077,7.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,147.0,0.577,0.5,Josh Bell
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0761,7.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,150.0,0.5761,0.5,Carson Kelly
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0717,7.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-136.0,0.5717,0.5,Royce Lewis
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0703,7.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5703,0.5,Nick Yorke
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.0674,6.7%,,NO PLAY,False,Low BA,UNDER 0.5 hits,-108.0,0.5674,0.5,Gary Sanchez
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0658,6.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-182.0,0.5658,0.5,Ceddanne Rafaela
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.0648,6.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5648,0.5,Gleyber Torres
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0642,6.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,176.0,0.5642,0.5,Cody Bellinger
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0641,6.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,183.0,0.5641,0.5,Masataka Yoshida
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.0615,6.1%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-204.0,0.5615,1.5,Xander Bogaerts
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.0602,6.0%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-265.0,0.5602,1.5,TJ Rumfield
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.0585,5.9%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,163.0,0.5585,0.5,Mauricio Dubon
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.0582,5.8%,,NO PLAY,False,Standard play,OVER 1.5 hits,185.0,0.5582,1.5,Ketel Marte
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.0577,5.8%,,NO PLAY,False,Standard play,OVER 1.5 hits,210.0,0.5577,1.5,Freddy Fermin
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0576,5.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-133.0,0.5576,0.5,Mark Vientos
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0572,5.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-152.0,0.5572,0.5,Trevor Larnach
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0567,5.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-225.0,0.5567,0.5,Will Smith
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.0553,5.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,128.0,0.5553,0.5,Chase Meidroth
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0541,5.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,138.0,0.5541,0.5,Ian Happ
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0529,5.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5529,0.5,Amed Rosario
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.0513,5.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5513,0.5,Brandon Lockridge
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.0465,4.7%,,NO PLAY,False,High BA,OVER 0.5 hits,-208.0,0.5465,0.5,CJ Abrams
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0454,4.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-220.0,0.5454,0.5,Kyle Tucker
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.044,4.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.544,0.5,Byron Buxton
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0421,4.2%,,NO PLAY,False,Low BA,UNDER 0.5 hits,114.0,0.5421,0.5,Marcus Semien
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0411,4.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5411,0.5,Aaron Judge
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.0407,4.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,129.0,0.5407,0.5,Javier Baez
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.04,4.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,118.0,0.54,0.5,Hyeseong Kim
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0397,4.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,114.0,0.5397,0.5,Miguel Amaya
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0393,3.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-191.0,0.5393,0.5,Teoscar Hernandez
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0387,3.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,130.0,0.5387,0.5,Matt Shaw
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0375,3.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-235.0,0.5375,0.5,Bryce Harper
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.0374,3.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,140.0,0.5374,0.5,Jose Tena
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.0366,3.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,146.0,0.5366,0.5,Adrian Del Castillo
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0364,3.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-225.0,0.5364,0.5,Seiya Suzuki
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0359,3.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,115.0,0.5359,0.5,Ezequiel Duran
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0344,3.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-105.0,0.5344,0.5,Joey Bart
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.0319,3.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,157.0,0.5319,0.5,Dillon Dingler
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.0313,3.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-220.0,0.5313,0.5,Matt Olson
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.031,3.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,135.0,0.531,0.5,Brice Turang
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0305,3.1%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-141.0,0.5305,0.5,Marcell Ozuna
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.0212,2.1%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,149.0,0.5212,0.5,Brandon Marsh
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0191,1.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,117.0,0.5191,0.5,Jung Hoo Lee
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.0166,1.7%,,NO PLAY,False,Low BA,UNDER 0.5 hits,130.0,0.5166,0.5,Colson Montgomery
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0149,1.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-105.0,0.5149,0.5,Jose Caballero
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0118,1.2%,,NO PLAY,False,Standard play,UNDER 1.5 hits,140.0,0.5118,1.5,Dalton Rushing
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.0113,1.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,103.0,0.5113,0.5,Spencer Horwitz
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0108,1.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-140.0,0.5108,0.5,Willy Adames
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.0104,1.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,104.0,0.5104,0.5,Rafael Devers
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0082,0.8%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,140.0,0.5082,0.5,Wilyer Abreu
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.0081,0.8%,,NO PLAY,False,Cold streak; Low BA,UNDER 1.5 hits,-110.0,0.5081,1.5,Gavin Sheets
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.0073,0.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,139.0,0.5073,0.5,Willson Contreras
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.007,0.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,155.0,0.507,0.5,Edouard Julien
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.0032,0.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-152.0,0.5032,0.5,Ryan Jeffers
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.0004,0.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,124.0,0.5004,0.5,Tristan Peters
