bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.1377,13.8%,,HIGH,False,Strong value,OVER 0.5 hits,-235.0,0.6377,0.5,Gunnar Henderson
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.1353,13.5%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6353,0.5,Keibert Ruiz
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.1341,13.4%,,HIGH,False,Strong value,OVER 0.5 hits,-207.0,0.6341,0.5,Andy Ibanez
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.1332,13.3%,,HIGH,False,Strong value,OVER 0.5 hits,-210.0,0.6332,0.5,Amed Rosario
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.1326,13.3%,,HIGH,False,Strong value,OVER 1.5 hits,220.0,0.6326,1.5,Josh Bell
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.1264,12.6%,,HIGH,False,Strong value,OVER 0.5 hits,-114.0,0.6264,0.5,Danny Jansen
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.1252,12.5%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.6252,0.5,JJ Wetherholt
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.1251,12.5%,,HIGH,False,Strong value,OVER 1.5 hits,195.0,0.6251,1.5,Daylen Lile
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.1243,12.4%,,HIGH,False,Strong value,OVER 0.5 hits,-191.0,0.6243,0.5,Connor Norby
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.1216,12.2%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6216,0.5,Nick Fortes
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.1212,12.1%,,HIGH,False,Strong value,UNDER 1.5 hits,-247.0,0.6212,1.5,TJ Rumfield
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.1207,12.1%,,HIGH,False,Strong value,UNDER 0.5 hits,163.0,0.6207,0.5,Ezequiel Duran
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.1201,12.0%,,HIGH,False,Strong value,UNDER 0.5 hits,173.0,0.6201,0.5,CJ Abrams
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.1197,12.0%,,MEDIUM,False,Strong value,UNDER 0.5 hits,167.0,0.6197,0.5,Aaron Judge
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.1194,11.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-115.0,0.6194,0.5,Pedro Pages
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.1194,11.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-150.0,0.6194,0.5,Dylan Beavers
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.1188,11.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-151.0,0.6188,0.5,Miguel Amaya
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.1182,11.8%,,MEDIUM,False,Strong value,UNDER 1.5 hits,145.0,0.6182,1.5,Angel Martinez
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.1172,11.7%,,MEDIUM,False,Hot streak; Strong value,OVER 0.5 hits,-133.0,0.6172,0.5,Esteury Ruiz
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.1133,11.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-165.0,0.6133,0.5,Carter Jensen
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.1131,11.3%,,MEDIUM,False,Strong value,UNDER 0.5 hits,158.0,0.6131,0.5,Willson Contreras
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.112,11.2%,,MEDIUM,False,Strong value,UNDER 0.5 hits,153.0,0.612,0.5,Ceddanne Rafaela
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.1116,11.2%,,MEDIUM,False,Strong value,OVER 0.5 hits,-118.0,0.6116,0.5,Nolan Gorman
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.1082,10.8%,,MEDIUM,False,Strong value,OVER 0.5 hits,-165.0,0.6082,0.5,Kody Clemens
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.1066,10.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-179.0,0.6066,0.5,Jeremiah Jackson
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.1057,10.6%,,MEDIUM,False,Strong value,OVER 0.5 hits,-111.0,0.6057,0.5,Evan Carter
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.1033,10.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-140.0,0.6033,0.5,Carlos Narvaez
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0995,10.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,161.0,0.5995,0.5,Brett Sullivan
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.0962,9.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5962,0.5,Jonny Deluca
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0947,9.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5947,0.5,Trevor Larnach
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.0945,9.4%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,161.0,0.5945,0.5,Adley Rutschman
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0908,9.1%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-155.0,0.5908,0.5,Tyler Stephenson
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0908,9.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,130.0,0.5908,0.5,Ian Happ
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.089,8.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-141.0,0.589,0.5,Jose Fermin
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0885,8.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,139.0,0.5885,0.5,Elly De La Cruz
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0884,8.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-248.0,0.5884,0.5,Brett Baty
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.0876,8.8%,,NO PLAY,False,Standard play,OVER 1.5 hits,182.0,0.5876,1.5,Steven Kwan
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0868,8.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5868,0.5,Luke Keaschall
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0857,8.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-120.0,0.5857,0.5,Tristan Gray
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.0846,8.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5846,0.5,Trevor Story
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0834,8.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,174.0,0.5834,0.5,Jackson Merrill
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0823,8.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-155.0,0.5823,0.5,Adrian Del Castillo
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0823,8.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-213.0,0.5823,0.5,Sal Stewart
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.0802,8.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5802,0.5,Leody Taveras
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0761,7.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,121.0,0.5761,0.5,Masyn Winn
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.0755,7.6%,,NO PLAY,False,Hot streak,OVER 1.5 hits,290.0,0.5755,1.5,Andrew McCutchen
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.0748,7.5%,,NO PLAY,False,Low BA,UNDER 0.5 hits,148.0,0.5748,0.5,Pete Alonso
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.071,7.1%,,NO PLAY,False,Hot streak; High BA,OVER 0.5 hits,-156.0,0.571,0.5,Jose Tena
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0703,7.0%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-214.0,0.5703,1.5,Byron Buxton
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0692,6.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,182.0,0.5692,0.5,Ryan O'Hearn
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0666,6.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-225.0,0.5666,0.5,Curtis Mead
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.0635,6.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-164.0,0.5635,0.5,Jake Burger
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0625,6.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,120.0,0.5625,0.5,Luis Campusano
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.0608,6.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-143.0,0.5608,0.5,Marcelo Mayer
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.0549,5.5%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-204.0,0.5549,1.5,Yandy Diaz
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0502,5.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,182.0,0.5502,0.5,Oneil Cruz
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0498,5.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,166.0,0.5498,0.5,Xander Bogaerts
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0496,5.0%,,NO PLAY,False,High BA,OVER 0.5 hits,-233.0,0.5496,0.5,Moisés Ballesteros
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0491,4.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,154.0,0.5491,0.5,James Wood
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.048,4.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,138.0,0.548,0.5,Samuel Basallo
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0478,4.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5478,0.5,Bryan Reynolds
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0476,4.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-215.0,0.5476,0.5,Ramon Laureano
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.0461,4.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,115.0,0.5461,0.5,Blaze Alexander
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0425,4.3%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-143.0,0.5425,1.5,Bo Bichette
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0408,4.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,115.0,0.5408,0.5,Nathan Church
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.0392,3.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5392,0.5,Kyle Isbel
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0378,3.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-250.0,0.5378,0.5,Alex Bregman
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0373,3.7%,,NO PLAY,False,Standard play,OVER 1.5 hits,220.0,0.5373,1.5,Hunter Goodman
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.0371,3.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-216.0,0.5371,0.5,Paul Goldschmidt
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.0358,3.6%,,NO PLAY,False,Standard play,OVER 1.5 hits,425.0,0.5358,1.5,Jose Caballero
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0357,3.6%,,NO PLAY,False,Hot streak,OVER 1.5 hits,171.0,0.5357,1.5,Francisco Alvarez
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.033,3.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-187.0,0.533,0.5,Ben Williamson
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0316,3.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,150.0,0.5316,0.5,Pete Crow-Armstrong
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0311,3.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,144.0,0.5311,0.5,Brady House
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.0302,3.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,184.0,0.5302,0.5,Masataka Yoshida
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0287,2.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-160.0,0.5287,0.5,Nolan Arenado
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.0273,2.7%,,NO PLAY,False,Standard play,OVER 1.5 hits,270.0,0.5273,1.5,Rhys Hoskins
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.0263,2.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5263,0.5,Christopher Morel
BATTER HITS,2026-05-07,BOS,TB,,,,,,,0.0261,2.6%,,NO PLAY,False,Low BA,UNDER 1.5 hits,190.0,0.5261,1.5,Roman Anthony
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.0249,2.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,132.0,0.5249,0.5,Jasson Domínguez
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0221,2.2%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-222.0,0.5221,1.5,Marcus Semien
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0209,2.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-205.0,0.5209,0.5,Willi Castro
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0206,2.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5206,0.5,Jake McCarthy
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0201,2.0%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-110.0,0.5201,0.5,JJ Bleday
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0192,1.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5192,0.5,Jacob Young
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0143,1.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,159.0,0.5143,0.5,Austin Martin
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.0137,1.4%,,NO PLAY,False,High BA,OVER 0.5 hits,-160.0,0.5137,0.5,Daniel Schneemann
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.0122,1.2%,,NO PLAY,False,High BA,OVER 0.5 hits,-204.0,0.5122,0.5,Javier Sanoja
BATTER HITS,2026-05-07,WSH,MIN,,,,,,,0.0117,1.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,162.0,0.5117,0.5,Ryan Jeffers
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.01,1.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,131.0,0.51,0.5,Michael Conforto
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0084,0.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,166.0,0.5084,0.5,Alec Burleson
BATTER HITS,2026-05-07,MIA,BAL,,,,,,,0.0059,0.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-225.0,0.5059,0.5,Kyle Stowers
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0058,0.6%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,180.0,0.5058,0.5,Edouard Julien
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0057,0.6%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-185.0,0.5057,0.5,Ivan Herrera
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0051,0.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-217.0,0.5051,0.5,Brandon Lowe
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0048,0.5%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-192.0,0.5048,0.5,Michael Busch
BATTER HITS,2026-05-07,COL,NYM,,,,,,,0.0047,0.5%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-213.0,0.5047,1.5,Mark Vientos
BATTER HITS,2026-05-07,NYY,TEX,,,,,,,0.0039,0.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-204.0,0.5039,0.5,Corey Seager
BATTER HITS,2026-05-07,SD,STL,,,,,,,0.0037,0.4%,,NO PLAY,False,Low BA,UNDER 1.5 hits,160.0,0.5037,1.5,Gavin Sheets
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.003,0.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.503,0.5,Jac Caglianone
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0022,0.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-217.0,0.5022,0.5,Geraldo Perdomo
BATTER HITS,2026-05-07,ARI,PIT,,,,,,,0.0022,0.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5022,0.5,Gabriel Moreno
BATTER HITS,2026-05-07,KC,CLE,,,,,,,0.0021,0.2%,,NO PLAY,False,Standard play,OVER 1.5 hits,185.0,0.5021,1.5,Maikel Garcia
BATTER HITS,2026-05-07,CHC,CIN,,,,,,,0.0004,0.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,129.0,0.5004,0.5,Spencer Steer
