bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.2419,24.2%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,129.0,0.7419,0.5,Seiya Suzuki
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.2401,24.0%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-152.0,0.7401,0.5,Trent Grisham
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.2401,24.0%,,HIGH,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,-105.0,0.7401,0.5,Ryan McMahon
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.2336,23.4%,,HIGH,False,Strong value,UNDER 0.5 hits,141.0,0.7336,0.5,Miguel Andujar
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.2316,23.2%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-185.0,0.7316,0.5,TJ Friedl
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.2291,22.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-135.0,0.7291,0.5,Caleb Durbin
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.2273,22.7%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,147.0,0.7273,0.5,Isaac Paredes
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.2263,22.6%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,120.0,0.7263,0.5,Jose Fernandez
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.2249,22.5%,,HIGH,False,Strong value,UNDER 0.5 hits,176.0,0.7249,0.5,Bobby Witt Jr.
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.2214,22.1%,,HIGH,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,-135.0,0.7214,0.5,Ke'Bryan Hayes
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.2146,21.5%,,HIGH,False,Strong value,UNDER 1.5 hits,196.0,0.7146,1.5,Chandler Simpson
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.211,21.1%,,HIGH,False,Strong value,OVER 0.5 hits,-128.0,0.711,0.5,Patrick Bailey
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.2109,21.1%,,HIGH,False,Strong value,UNDER 1.5 hits,-244.0,0.7109,1.5,Fernando Tatis Jr.
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.2097,21.0%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,110.0,0.7097,0.5,Ryan Jeffers
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.2094,20.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-156.0,0.7094,0.5,Tyler O'Neill
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.2059,20.6%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.7059,0.5,Joc Pederson
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.2056,20.6%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,196.0,0.7056,0.5,Aaron Judge
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.2035,20.4%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-175.0,0.7035,0.5,Pete Alonso
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.2025,20.2%,,HIGH,False,Strong value,UNDER 0.5 hits,114.0,0.7025,0.5,Cole Young
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.2016,20.2%,,HIGH,False,Strong value,OVER 0.5 hits,-175.0,0.7016,0.5,Vinnie Pasquantino
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.2015,20.1%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.7015,0.5,Tyrone Taylor
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.2012,20.1%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,162.0,0.7012,0.5,Adley Rutschman
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.1992,19.9%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.6992,0.5,Michael Massey
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.1991,19.9%,,HIGH,False,Strong value,UNDER 0.5 hits,115.0,0.6991,0.5,Luis Campusano
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.1988,19.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-177.0,0.6988,0.5,Marcell Ozuna
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1942,19.4%,,HIGH,False,Strong value; In starting lineup,UNDER 1.5 hits,-250.0,0.6942,1.5,Vladimir Guerrero Jr.
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.1937,19.4%,,HIGH,False,Strong value,OVER 0.5 hits,110.0,0.6937,0.5,Alejandro Osuna
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.1928,19.3%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6928,0.5,Miguel Vargas
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.1921,19.2%,,HIGH,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,100.0,0.6921,0.5,Brice Matthews
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.192,19.2%,,HIGH,False,Strong value,UNDER 0.5 hits,170.0,0.692,0.5,Brandon Nimmo
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.1914,19.1%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,154.0,0.6914,0.5,Christian Walker
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.1887,18.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-125.0,0.6887,0.5,Henry Davis
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1875,18.7%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,110.0,0.6875,0.5,Davis Schneider
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.1861,18.6%,,HIGH,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,-115.0,0.6861,0.5,J.C. Escarra
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.1857,18.6%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6857,0.5,Evan Carter
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.1853,18.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-120.0,0.6853,0.5,James McCann
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.1844,18.4%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,177.0,0.6844,0.5,Yainer Diaz
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.1836,18.4%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,155.0,0.6836,0.5,Ryan O'Hearn
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.1818,18.2%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-189.0,0.6818,0.5,Alec Bohm
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1815,18.2%,,HIGH,False,Strong value,UNDER 0.5 hits,179.0,0.6815,0.5,Alec Burleson
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1791,17.9%,,HIGH,False,Strong value,OVER 0.5 hits,100.0,0.6791,0.5,Taylor Walls
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.1773,17.7%,,HIGH,False,Strong value; In starting lineup,UNDER 1.5 hits,-250.0,0.6773,1.5,Trea Turner
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1766,17.7%,,HIGH,False,Strong value,OVER 0.5 hits,-103.0,0.6766,0.5,Richie Palacios
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.1742,17.4%,,HIGH,False,Strong value; In starting lineup,UNDER 1.5 hits,-245.0,0.6742,1.5,Otto Lopez
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1732,17.3%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.6732,0.5,Casey Schmitt
BATTER HITS,2026-05-02,WSH,MIL,,,,,,,0.1719,17.2%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,183.0,0.6719,0.5,William Contreras
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.1705,17.0%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-210.0,0.6705,0.5,Jarren Duran
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.1697,17.0%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-165.0,0.6697,0.5,Michael Busch
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.1696,17.0%,,HIGH,False,Strong value,OVER 0.5 hits,-137.0,0.6696,0.5,Brett Baty
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.1693,16.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-146.0,0.6693,0.5,Spencer Horwitz
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1693,16.9%,,HIGH,False,Strong value,UNDER 1.5 hits,-250.0,0.6693,1.5,Shohei Ohtani
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.1589,15.9%,,HIGH,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,-120.0,0.6589,0.5,Dustin Harris
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1561,15.6%,,HIGH,False,Strong value,UNDER 0.5 hits,191.0,0.6561,0.5,Yandy Diaz
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.1553,15.5%,,HIGH,False,Strong value; In starting lineup,UNDER 1.5 hits,-227.0,0.6553,1.5,Carlos Correa
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.1549,15.5%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-135.0,0.6549,0.5,MJ Melendez
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.1544,15.4%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,150.0,0.6544,0.5,Elly De La Cruz
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.1521,15.2%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6521,0.5,Cal Raleigh
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.1518,15.2%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.6518,0.5,Andrew Benintendi
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1517,15.2%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.6517,0.5,Victor Scott II
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.1506,15.1%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.6506,0.5,Luke Raley
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1504,15.0%,,HIGH,False,Strong value,UNDER 0.5 hits,114.0,0.6504,0.5,Pedro Pages
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.1472,14.7%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,120.0,0.6472,0.5,Corbin Carroll
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1471,14.7%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,129.0,0.6471,0.5,Byron Buxton
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.1469,14.7%,,HIGH,False,Strong value,OVER 0.5 hits,-210.0,0.6469,0.5,Corey Seager
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1468,14.7%,,HIGH,False,Strong value,UNDER 0.5 hits,165.0,0.6468,0.5,Heliot Ramos
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.1467,14.7%,,HIGH,False,Strong value,OVER 0.5 hits,-204.0,0.6467,0.5,Francisco Alvarez
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1456,14.6%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-147.0,0.6456,0.5,Trevor Larnach
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1447,14.5%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.6447,0.5,Willy Adames
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1437,14.4%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6437,0.5,Rafael Devers
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1437,14.4%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,171.0,0.6437,0.5,Andy Pages
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1419,14.2%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.6419,0.5,Nick Fortes
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1411,14.1%,,HIGH,False,Strong value; In starting lineup,OVER 1.5 hits,200.0,0.6411,1.5,George Springer
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.1386,13.9%,,HIGH,False,Strong value,OVER 0.5 hits,-145.0,0.6386,0.5,Freddy Fermin
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.1384,13.8%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-125.0,0.6384,0.5,Dansby Swanson
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.1382,13.8%,,HIGH,False,High BA; Strong value; In starting lineup,OVER 0.5 hits,-200.0,0.6382,0.5,Taylor Ward
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1372,13.7%,,HIGH,False,Strong value,UNDER 0.5 hits,178.0,0.6372,0.5,Will Smith
BATTER HITS,2026-05-02,WSH,MIL,,,,,,,0.1368,13.7%,,HIGH,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,-196.0,0.6368,0.5,Luis Rengifo
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.1355,13.6%,,HIGH,False,Strong value,OVER 0.5 hits,-204.0,0.6355,0.5,Jackson Merrill
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.1354,13.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-190.0,0.6354,0.5,Jakob Marsee
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1339,13.4%,,HIGH,False,Strong value,UNDER 0.5 hits,153.0,0.6339,0.5,Max Muncy
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.1336,13.4%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-115.0,0.6336,0.5,Graham Pauley
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.1307,13.1%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.6307,0.5,Isaac Collins
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.1305,13.0%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,147.0,0.6305,0.5,Willson Contreras
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.1298,13.0%,,HIGH,False,Cold streak; Strong value; In starting lineup,UNDER 0.5 hits,149.0,0.6298,0.5,Moisés Ballesteros
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1296,13.0%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-186.0,0.6296,0.5,Lenyn Sosa
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.1294,12.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-155.0,0.6294,0.5,Jazz Chisholm Jr.
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.1291,12.9%,,HIGH,False,Strong value,OVER 0.5 hits,-159.0,0.6291,0.5,Jonathan Aranda
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.1279,12.8%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.6279,0.5,Kerry Carpenter
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.1273,12.7%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-110.0,0.6273,0.5,Blaze Alexander
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.1267,12.7%,,HIGH,False,Strong value,UNDER 0.5 hits,175.0,0.6267,0.5,Julio Rodriguez
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.1254,12.5%,,HIGH,False,Cold streak; Strong value,UNDER 1.5 hits,-256.0,0.6254,1.5,Kevin McGonigle
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.1214,12.1%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-175.0,0.6214,0.5,Bryson Stott
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.1205,12.1%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,155.0,0.6205,0.5,Oneil Cruz
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.1177,11.8%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-160.0,0.6177,0.5,Ian Happ
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.1145,11.5%,,MEDIUM,False,Low BA; Strong value; In starting lineup,UNDER 0.5 hits,123.0,0.6145,0.5,Kyle Schwarber
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.1119,11.2%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-210.0,0.6119,0.5,Sal Stewart
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.1097,11.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-127.0,0.6097,0.5,Matt Vierling
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1085,10.9%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-172.0,0.6085,0.5,Josh Bell
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.1071,10.7%,,MEDIUM,False,Strong value,OVER 1.5 hits,250.0,0.6071,1.5,Ezequiel Duran
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.1065,10.6%,,MEDIUM,False,Strong value,OVER 0.5 hits,-210.0,0.6065,0.5,Kyle Tucker
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1064,10.6%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-154.0,0.6064,0.5,Luke Keaschall
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.1055,10.6%,,MEDIUM,False,Strong value,OVER 0.5 hits,-135.0,0.6055,0.5,Ronny Mauricio
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.1032,10.3%,,MEDIUM,False,Cold streak; Strong value; In starting lineup,UNDER 1.5 hits,-222.0,0.6032,1.5,Ernie Clement
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.1027,10.3%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-189.0,0.6027,0.5,Cody Bellinger
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.102,10.2%,,MEDIUM,False,Strong value,OVER 0.5 hits,-225.0,0.602,0.5,Junior Caminero
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.1011,10.1%,,MEDIUM,False,Strong value,UNDER 0.5 hits,105.0,0.6011,0.5,Austin Hays
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.0992,9.9%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-217.0,0.5992,0.5,Ketel Marte
BATTER HITS,2026-05-02,WSH,MIL,,,,,,,0.0988,9.9%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-144.0,0.5988,0.5,Gary Sanchez
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.0984,9.8%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,146.0,0.5984,0.5,Wilyer Abreu
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.0982,9.8%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-156.0,0.5982,0.5,Connor Norby
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0976,9.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-135.0,0.5976,0.5,Josh Lowe
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0964,9.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-105.0,0.5964,0.5,Travis d'Arnaud
BATTER HITS,2026-05-02,WSH,MIL,,,,,,,0.0923,9.2%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-200.0,0.5923,0.5,Brandon Lockridge
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.0905,9.0%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-164.0,0.5905,0.5,Daulton Varsho
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.089,8.9%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,129.0,0.589,0.5,Justin Crawford
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.0883,8.8%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-160.0,0.5883,0.5,Cam Smith
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.0838,8.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-217.0,0.5838,0.5,Jose Altuve
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.0803,8.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-127.0,0.5803,0.5,Danny Jansen
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.079,7.9%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-120.0,0.579,0.5,Jose Caballero
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0786,7.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5786,0.5,Mark Vientos
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.0767,7.7%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-135.0,0.5767,0.5,Myles Straw
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0763,7.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,168.0,0.5763,0.5,Maikel Garcia
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.0763,7.6%,,NO PLAY,False,Hot streak; In starting lineup,OVER 0.5 hits,-133.0,0.5763,0.5,Kody Clemens
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.0757,7.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-135.0,0.5757,0.5,Drew Gilbert
BATTER HITS,2026-05-02,DET,TEX,,,,,,,0.0737,7.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,112.0,0.5737,0.5,Spencer Torkelson
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.0735,7.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5735,0.5,Matt Chapman
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0724,7.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-127.0,0.5724,0.5,Nolan Gorman
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0723,7.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,129.0,0.5723,0.5,Randy Arozarena
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0722,7.2%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-175.0,0.5722,0.5,Salvador Perez
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.0709,7.1%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,150.0,0.5709,0.5,Brandon Lowe
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.07,7.0%,,NO PLAY,False,Hot streak; High BA,OVER 0.5 hits,105.0,0.57,0.5,Ryan Vilade
BATTER HITS,2026-05-02,SEA,KC,,,,,,,0.0696,7.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5696,0.5,Carter Jensen
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0651,6.5%,,NO PLAY,False,High BA,OVER 0.5 hits,-170.0,0.5651,0.5,Hyeseong Kim
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.0644,6.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-190.0,0.5644,0.5,Trevor Story
BATTER HITS,2026-05-02,MIN,TOR,,,,,,,0.0636,6.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-187.0,0.5636,0.5,Kazuma Okamoto
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0629,6.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5629,0.5,Teoscar Hernandez
BATTER HITS,2026-05-02,PIT,CIN,,,,,,,0.0614,6.1%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,139.0,0.5614,0.5,Nathaniel Lowe
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0614,6.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,131.0,0.5614,0.5,Mike Trout
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.0613,6.1%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-120.0,0.5613,0.5,Coby Mayo
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0604,6.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,135.0,0.5604,0.5,Ty France
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.0569,5.7%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,140.0,0.5569,0.5,Ceddanne Rafaela
BATTER HITS,2026-05-02,MIA,PHI,,,,,,,0.0566,5.7%,,NO PLAY,False,High BA; In starting lineup,OVER 0.5 hits,-217.0,0.5566,0.5,Kyle Stowers
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0553,5.5%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-135.0,0.5553,0.5,Jorge Soler
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.0543,5.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-165.0,0.5543,0.5,Jasson Domínguez
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0496,5.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-149.0,0.5496,0.5,Chase Meidroth
BATTER HITS,2026-05-02,SD,CWS,,,,,,,0.0481,4.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,107.0,0.5481,0.5,Colson Montgomery
BATTER HITS,2026-05-02,BOS,HOU,,,,,,,0.0474,4.7%,,NO PLAY,False,Hot streak; In starting lineup,OVER 0.5 hits,-160.0,0.5474,0.5,Marcelo Mayer
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0452,4.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,134.0,0.5452,0.5,Nolan Schanuel
BATTER HITS,2026-05-02,CHC,ARI,,,,,,,0.0448,4.5%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,138.0,0.5448,0.5,Lourdes Gurriel Jr.
BATTER HITS,2026-05-02,LAA,NYM,,,,,,,0.0432,4.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-108.0,0.5432,0.5,Adam Frazier
BATTER HITS,2026-05-02,TB,SF,,,,,,,0.0427,4.3%,,NO PLAY,False,Cold streak,UNDER 1.5 hits,-213.0,0.5427,1.5,Luis Arraez
BATTER HITS,2026-05-02,NYY,BAL,,,,,,,0.0412,4.1%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-190.0,0.5412,0.5,Gunnar Henderson
BATTER HITS,2026-05-02,STL,LAD,,,,,,,0.0401,4.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,129.0,0.5401,0.5,Masyn Winn
BATTER HITS,2026-05-02,WSH,MIL,,,,,,,0.0393,3.9%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,155.0,0.5393,0.5,Brice Turang
