bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.2169,21.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-182.0,0.7169,1.5,Bobby Witt Jr.
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.2152,21.5%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.7152,0.5,Logan O'Hoppe
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.2146,21.5%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.7146,0.5,Austin Wells
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.2134,21.3%,,HIGH,False,Strong value,UNDER 1.5 hits,-238.0,0.7134,1.5,Shohei Ohtani
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.2133,21.3%,,HIGH,False,Strong value,OVER 1.5 hits,190.0,0.7133,1.5,Bo Bichette
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.2126,21.3%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.7126,0.5,Spencer Torkelson
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.2117,21.2%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.7117,0.5,Nasim Nunez
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.2104,21.0%,,HIGH,False,Strong value,UNDER 0.5 hits,187.0,0.7104,0.5,William Contreras
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.2061,20.6%,,HIGH,False,Strong value,UNDER 0.5 hits,165.0,0.7061,0.5,Liam Hicks
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.2057,20.6%,,HIGH,False,Strong value,OVER 0.5 hits,-175.0,0.7057,0.5,Connor Wong
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.2055,20.5%,,HIGH,False,Strong value,OVER 1.5 hits,270.0,0.7055,1.5,Blaze Alexander
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.2036,20.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-140.0,0.7036,0.5,Lane Thomas
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.2015,20.1%,,HIGH,False,Strong value,OVER 0.5 hits,-220.0,0.7015,0.5,JJ Wetherholt
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.2015,20.1%,,HIGH,False,Strong value,OVER 0.5 hits,-156.0,0.7015,0.5,Daniel Johnson
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.2014,20.1%,,HIGH,False,Strong value,OVER 0.5 hits,-152.0,0.7014,0.5,Ryan Vilade
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.2008,20.1%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.7008,0.5,Evan Carter
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.2,20.0%,,HIGH,False,Strong value,UNDER 0.5 hits,171.0,0.7,0.5,Cody Bellinger
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.1994,19.9%,,HIGH,False,Strong value,UNDER 0.5 hits,118.0,0.6994,0.5,Oswald Peraza
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.1982,19.8%,,HIGH,False,Strong value,UNDER 0.5 hits,164.0,0.6982,0.5,Troy Johnston
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.198,19.8%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.698,0.5,Matt McLain
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1978,19.8%,,HIGH,False,Strong value,UNDER 0.5 hits,152.0,0.6978,0.5,Ryan O'Hearn
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.1967,19.7%,,HIGH,False,Strong value,UNDER 0.5 hits,111.0,0.6967,0.5,Brayan Rocchio
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.1942,19.4%,,HIGH,False,Strong value,OVER 0.5 hits,-172.0,0.6942,0.5,Nolan Gorman
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.1934,19.3%,,HIGH,False,Strong value,OVER 0.5 hits,-123.0,0.6934,0.5,Victor Scott II
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1927,19.3%,,HIGH,False,Strong value,UNDER 1.5 hits,-270.0,0.6927,1.5,Chase Meidroth
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.1923,19.2%,,HIGH,False,Strong value,UNDER 0.5 hits,101.0,0.6923,0.5,Matt Chapman
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.1912,19.1%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,135.0,0.6912,0.5,Javier Sanoja
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1909,19.1%,,HIGH,False,Strong value,OVER 0.5 hits,-147.0,0.6909,0.5,Kerry Carpenter
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.19,19.0%,,HIGH,False,Strong value,OVER 0.5 hits,-106.0,0.69,0.5,Tyrone Taylor
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.1864,18.6%,,HIGH,False,Strong value,UNDER 0.5 hits,177.0,0.6864,0.5,Daylen Lile
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1864,18.6%,,HIGH,False,Strong value,OVER 1.5 hits,290.0,0.6864,1.5,Tim Tawa
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1858,18.6%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.6858,0.5,Joey Ortiz
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.1854,18.5%,,HIGH,False,Strong value,OVER 0.5 hits,-157.0,0.6854,0.5,Caleb Durbin
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.1845,18.5%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6845,0.5,Tommy Pham
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.1812,18.1%,,HIGH,False,Strong value,OVER 0.5 hits,-154.0,0.6812,0.5,Dylan Beavers
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.1801,18.0%,,HIGH,False,Strong value,UNDER 0.5 hits,112.0,0.6801,0.5,Nick Fortes
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.18,18.0%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,121.0,0.68,0.5,Joey Wiemer
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.1788,17.9%,,HIGH,False,Strong value,OVER 0.5 hits,104.0,0.6788,0.5,Bryce Teodosio
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.1774,17.7%,,HIGH,False,Strong value,OVER 0.5 hits,-111.0,0.6774,0.5,Kazuma Okamoto
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.1768,17.7%,,HIGH,False,Strong value,OVER 0.5 hits,100.0,0.6768,0.5,Taylor Walls
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.1762,17.6%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.6762,0.5,Dansby Swanson
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.174,17.4%,,HIGH,False,Strong value,UNDER 1.5 hits,165.0,0.674,1.5,Sal Stewart
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1731,17.3%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.6731,0.5,Josh Smith
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1724,17.2%,,HIGH,False,Strong value,UNDER 0.5 hits,144.0,0.6724,0.5,Jake Burger
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1721,17.2%,,HIGH,False,Strong value,UNDER 0.5 hits,167.0,0.6721,0.5,Kevin McGonigle
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1712,17.1%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6712,0.5,Konnor Griffin
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.1697,17.0%,,HIGH,False,Strong value,OVER 1.5 hits,118.0,0.6697,1.5,Jackson Merrill
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.1689,16.9%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.6689,0.5,Randal Grichuk
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.1685,16.8%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.6685,0.5,Carter Jensen
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.1683,16.8%,,HIGH,False,Strong value,OVER 0.5 hits,-189.0,0.6683,0.5,Jonathan Aranda
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.168,16.8%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.668,0.5,Roman Anthony
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.1674,16.7%,,HIGH,False,Strong value,UNDER 0.5 hits,165.0,0.6674,0.5,Elly De La Cruz
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1654,16.5%,,HIGH,False,Strong value,OVER 0.5 hits,-127.0,0.6654,0.5,Derek Hill
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1639,16.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-200.0,0.6639,0.5,Miguel Vargas
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.1635,16.4%,,HIGH,False,Strong value,OVER 0.5 hits,-105.0,0.6635,0.5,Brice Matthews
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.1617,16.2%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.6617,0.5,Mike Yastrzemski
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1609,16.1%,,HIGH,False,Strong value,OVER 0.5 hits,-110.0,0.6609,0.5,Henry Davis
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.1602,16.0%,,HIGH,False,Strong value,UNDER 0.5 hits,169.0,0.6602,0.5,Carlos Correa
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1601,16.0%,,HIGH,False,Strong value,UNDER 1.5 hits,170.0,0.6601,1.5,Nick Gonzales
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1598,16.0%,,HIGH,False,Strong value,OVER 1.5 hits,190.0,0.6598,1.5,Lourdes Gurriel Jr.
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.1589,15.9%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-145.0,0.6589,0.5,Leo Jimenez
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.1564,15.6%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6564,0.5,Francisco Alvarez
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1561,15.6%,,HIGH,False,Strong value,OVER 1.5 hits,167.0,0.6561,1.5,Ketel Marte
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1546,15.5%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-190.0,0.6546,0.5,Luis Rengifo
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.1512,15.1%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-139.0,0.6512,0.5,Christian Vazquez
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.1498,15.0%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,173.0,0.6498,0.5,James Wood
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.1485,14.9%,,HIGH,False,Strong value,UNDER 1.5 hits,-269.0,0.6485,1.5,Freddie Freeman
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.1473,14.7%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6473,0.5,Jazz Chisholm Jr.
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1447,14.5%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6447,0.5,Wenceel Perez
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.1446,14.5%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-204.0,0.6446,0.5,Nathan Lukes
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.143,14.3%,,HIGH,False,Strong value,OVER 1.5 hits,186.0,0.643,1.5,Amed Rosario
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1419,14.2%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-133.0,0.6419,0.5,David Hamilton
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1414,14.1%,,HIGH,False,Strong value,UNDER 1.5 hits,166.0,0.6414,1.5,Jake Mangum
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.141,14.1%,,HIGH,False,Strong value,OVER 0.5 hits,-165.0,0.641,0.5,Thomas Saggese
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.14,14.0%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.64,0.5,Corey Seager
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1399,14.0%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-167.0,0.6399,0.5,Everson Pereira
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1381,13.8%,,HIGH,False,Strong value,OVER 0.5 hits,-222.0,0.6381,0.5,Sal Frelick
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.1372,13.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-222.0,0.6372,1.5,Mickey Moniak
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.1372,13.7%,,HIGH,False,Strong value,OVER 0.5 hits,-162.0,0.6372,0.5,Trevor Larnach
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.1371,13.7%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.6371,0.5,Luis Robert Jr.
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.1364,13.6%,,HIGH,False,Strong value,OVER 1.5 hits,195.0,0.6364,1.5,Trea Turner
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1359,13.6%,,HIGH,False,Strong value,OVER 0.5 hits,-110.0,0.6359,0.5,Joc Pederson
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1348,13.5%,,HIGH,False,Strong value,UNDER 0.5 hits,143.0,0.6348,0.5,Brandon Lowe
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.1343,13.4%,,HIGH,False,Strong value,UNDER 0.5 hits,174.0,0.6343,0.5,Junior Caminero
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.134,13.4%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.634,0.5,Luisangel Acuna
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.1336,13.4%,,HIGH,False,Strong value,UNDER 1.5 hits,-182.0,0.6336,1.5,Miguel Andujar
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.1319,13.2%,,HIGH,False,Strong value,OVER 0.5 hits,-210.0,0.6319,0.5,Ramon Urias
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.1298,13.0%,,HIGH,False,Strong value,OVER 0.5 hits,-139.0,0.6298,0.5,Kody Clemens
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.1291,12.9%,,HIGH,False,Strong value,UNDER 0.5 hits,123.0,0.6291,0.5,Jung Hoo Lee
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.1278,12.8%,,HIGH,False,Strong value,UNDER 0.5 hits,161.0,0.6278,0.5,Juan Soto
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.1275,12.8%,,HIGH,False,Strong value,OVER 0.5 hits,-154.0,0.6275,0.5,Andres Gimenez
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.1275,12.8%,,HIGH,False,Strong value,OVER 0.5 hits,-152.0,0.6275,0.5,George Valera
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1273,12.7%,,HIGH,False,Strong value,UNDER 0.5 hits,158.0,0.6273,0.5,Brandon Nimmo
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.1254,12.5%,,HIGH,False,Strong value,UNDER 0.5 hits,107.0,0.6254,0.5,Willy Adames
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.1248,12.5%,,HIGH,False,Strong value,UNDER 1.5 hits,-204.0,0.6248,1.5,Nico Hoerner
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.1243,12.4%,,HIGH,False,Strong value,UNDER 0.5 hits,117.0,0.6243,0.5,Daniel Schneemann
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.1239,12.4%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,155.0,0.6239,0.5,Mauricio Dubon
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.1234,12.3%,,HIGH,False,Strong value,OVER 0.5 hits,-136.0,0.6234,0.5,Will Benson
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1196,12.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-150.0,0.6196,0.5,Spencer Horwitz
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.1194,11.9%,,MEDIUM,False,Cold streak; Strong value,UNDER 0.5 hits,165.0,0.6194,0.5,Taylor Ward
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.1193,11.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-155.0,0.6193,0.5,Spencer Steer
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.1171,11.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-200.0,0.6171,0.5,Agustín Ramírez
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.1168,11.7%,,MEDIUM,False,Strong value,UNDER 0.5 hits,157.0,0.6168,0.5,Corbin Carroll
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.1162,11.6%,,MEDIUM,False,Strong value,UNDER 0.5 hits,-102.0,0.6162,0.5,Heliot Ramos
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.1147,11.5%,,MEDIUM,False,Strong value,OVER 0.5 hits,-175.0,0.6147,0.5,Giancarlo Stanton
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.1137,11.4%,,MEDIUM,False,Strong value,OVER 0.5 hits,-156.0,0.6137,0.5,Travis d'Arnaud
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.112,11.2%,,MEDIUM,False,Strong value,UNDER 0.5 hits,142.0,0.612,0.5,Wyatt Langford
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.111,11.1%,,MEDIUM,False,Strong value,UNDER 0.5 hits,163.0,0.611,0.5,Brice Turang
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.1076,10.8%,,MEDIUM,False,High BA; Strong value,OVER 0.5 hits,-120.0,0.6076,0.5,Tyler Heineman
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.1074,10.7%,,MEDIUM,False,Strong value,UNDER 0.5 hits,179.0,0.6074,0.5,Will Smith
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.1068,10.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-192.0,0.6068,0.5,Gleyber Torres
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.1064,10.6%,,MEDIUM,False,Strong value,UNDER 0.5 hits,110.0,0.6064,0.5,Jose Caballero
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.1062,10.6%,,MEDIUM,False,Strong value,OVER 0.5 hits,-125.0,0.6062,0.5,Kyle Schwarber
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.106,10.6%,,MEDIUM,False,Strong value,OVER 0.5 hits,-152.0,0.606,0.5,Brandon Lockridge
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.1028,10.3%,,MEDIUM,False,Strong value,UNDER 0.5 hits,179.0,0.6028,0.5,Ozzie Albies
BATTER HITS,2026-04-22,BOS,NYY,,,,,,,0.1027,10.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-140.0,0.6027,0.5,Carlos Narvaez
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.1003,10.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-130.0,0.6003,0.5,Kyle Higashioka
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.0985,9.8%,,LOW,False,Standard play,OVER 0.5 hits,-165.0,0.5985,0.5,Jesus Sanchez
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.0985,9.9%,,LOW,False,Standard play,UNDER 0.5 hits,155.0,0.5985,0.5,Adley Rutschman
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.0981,9.8%,,LOW,False,High BA,OVER 0.5 hits,-185.0,0.5981,0.5,Leody Taveras
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.0979,9.8%,,LOW,False,Standard play,OVER 0.5 hits,-147.0,0.5979,0.5,Brooks Lee
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.0979,9.8%,,LOW,False,Standard play,OVER 0.5 hits,-175.0,0.5979,0.5,Alec Bohm
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.0976,9.8%,,LOW,False,Standard play,OVER 0.5 hits,-222.0,0.5976,0.5,Jose Ramirez
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.0973,9.7%,,LOW,False,Standard play,UNDER 0.5 hits,122.0,0.5973,0.5,Moisés Ballesteros
BATTER HITS,2026-04-22,DET,MIL,,,,,,,0.0963,9.6%,,LOW,False,Cold streak,UNDER 0.5 hits,133.0,0.5963,0.5,Colt Keith
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.0956,9.6%,,LOW,False,Standard play,UNDER 0.5 hits,190.0,0.5956,0.5,Luis Arraez
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.0951,9.5%,,LOW,False,Standard play,UNDER 0.5 hits,140.0,0.5951,0.5,Bryce Harper
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.0945,9.5%,,LOW,False,Standard play,OVER 1.5 hits,195.0,0.5945,1.5,Ezequiel Tovar
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.0934,9.3%,,LOW,False,Standard play,OVER 0.5 hits,-215.0,0.5934,0.5,Francisco Lindor
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.0926,9.3%,,LOW,False,Standard play,UNDER 0.5 hits,171.0,0.5926,0.5,Geraldo Perdomo
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.0922,9.2%,,LOW,False,Standard play,OVER 0.5 hits,-160.0,0.5922,0.5,Nathaniel Lowe
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.092,9.2%,,LOW,False,Standard play,OVER 0.5 hits,-145.0,0.592,0.5,Pedro Pages
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.0912,9.1%,,LOW,False,Standard play,OVER 1.5 hits,195.0,0.5912,1.5,Luis Campusano
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.0904,9.0%,,LOW,False,Standard play,OVER 0.5 hits,-110.0,0.5904,0.5,Danny Jansen
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.0884,8.8%,,LOW,False,Standard play,UNDER 1.5 hits,-154.0,0.5884,1.5,Fernando Tatis Jr.
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.0876,8.8%,,LOW,False,Standard play,OVER 0.5 hits,-200.0,0.5876,0.5,Byron Buxton
BATTER HITS,2026-04-22,CLE,HOU,,,,,,,0.0871,8.7%,,LOW,False,Standard play,OVER 0.5 hits,-155.0,0.5871,0.5,Cam Smith
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.0869,8.7%,,LOW,False,Standard play,OVER 0.5 hits,-189.0,0.5869,0.5,Mike Trout
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.0868,8.7%,,LOW,False,Standard play,OVER 0.5 hits,-149.0,0.5868,0.5,Adolis Garcia
BATTER HITS,2026-04-22,SF,LAD,,,,,,,0.0847,8.5%,,LOW,False,Standard play,UNDER 0.5 hits,169.0,0.5847,0.5,Teoscar Hernandez
BATTER HITS,2026-04-22,TB,CIN,,,,,,,0.0844,8.4%,,LOW,False,Cold streak,UNDER 1.5 hits,-238.0,0.5844,1.5,Yandy Diaz
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.0839,8.4%,,LOW,False,Standard play,OVER 1.5 hits,146.0,0.5839,1.5,Ronald Acuna Jr.
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.0833,8.3%,,LOW,False,Standard play,OVER 0.5 hits,-143.0,0.5833,0.5,Royce Lewis
BATTER HITS,2026-04-22,CHC,PHI,,,,,,,0.0761,7.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,141.0,0.5761,0.5,Carson Kelly
BATTER HITS,2026-04-22,ARI,CWS,,,,,,,0.0752,7.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,118.0,0.5752,0.5,James McCann
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.0727,7.3%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-205.0,0.5727,0.5,Nathan Church
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.0705,7.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,140.0,0.5705,0.5,Josh Bell
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.0703,7.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-165.0,0.5703,0.5,Nick Yorke
BATTER HITS,2026-04-22,TEX,PIT,,,,,,,0.0688,6.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-155.0,0.5688,0.5,Bryan Reynolds
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.0682,6.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-156.0,0.5682,0.5,Mark Vientos
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.0666,6.7%,,NO PLAY,False,Standard play,OVER 1.5 hits,190.0,0.5666,1.5,Hunter Goodman
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.0665,6.6%,,NO PLAY,False,Standard play,OVER 1.5 hits,199.0,0.5665,1.5,TJ Rumfield
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.0663,6.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5663,0.5,Michael Massey
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.0659,6.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,172.0,0.5659,0.5,Jeremiah Jackson
BATTER HITS,2026-04-22,NYM,MIN,,,,,,,0.0656,6.6%,,NO PLAY,False,Low BA,UNDER 0.5 hits,132.0,0.5656,0.5,Marcus Semien
BATTER HITS,2026-04-22,WSH,ATL,,,,,,,0.0655,6.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-172.0,0.5655,0.5,Jacob Young
BATTER HITS,2026-04-22,COL,SD,,,,,,,0.0654,6.5%,,NO PLAY,False,Standard play,OVER 1.5 hits,140.0,0.5654,1.5,Xander Bogaerts
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.064,6.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-189.0,0.564,0.5,Jose Fermin
BATTER HITS,2026-04-22,MIA,STL,,,,,,,0.0631,6.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-145.0,0.5631,0.5,Owen Caissie
BATTER HITS,2026-04-22,KC,BAL,,,,,,,0.0621,6.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-160.0,0.5621,0.5,Kyle Isbel
BATTER HITS,2026-04-22,LAA,TOR,,,,,,,0.0611,6.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-217.0,0.5611,0.5,Zach Neto
