bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.2462,24.6%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.7462,0.5,Tyler Heineman
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.2446,24.5%,,HIGH,False,Strong value,UNDER 1.5 hits,-220.0,0.7446,1.5,Xavier Edwards
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.2406,24.1%,,HIGH,False,Strong value,UNDER 1.5 hits,-216.0,0.7406,1.5,Miguel Andujar
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.2359,23.6%,,HIGH,False,Strong value,UNDER 0.5 hits,166.0,0.7359,0.5,Brooks Lee
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.2346,23.5%,,HIGH,False,Strong value,UNDER 0.5 hits,175.0,0.7346,0.5,Jordan Walker
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.2345,23.5%,,HIGH,False,Strong value,OVER 0.5 hits,-131.0,0.7345,0.5,Owen Caissie
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.234,23.4%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.734,0.5,Joey Ortiz
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.2285,22.8%,,HIGH,False,Cold streak; Strong value,UNDER 1.5 hits,-222.0,0.7285,1.5,Juan Soto
BATTER HITS,2026-05-06,CHC,CIN,,,,,,,0.2257,22.6%,,HIGH,False,Strong value,UNDER 1.5 hits,-235.0,0.7257,1.5,Nico Hoerner
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.2231,22.3%,,HIGH,False,Strong value,UNDER 0.5 hits,137.0,0.7231,0.5,Konnor Griffin
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.2195,21.9%,,HIGH,False,Strong value,UNDER 0.5 hits,150.0,0.7195,0.5,Ozzie Albies
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.2195,21.9%,,HIGH,False,Strong value,UNDER 0.5 hits,164.0,0.7195,0.5,Andy Pages
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.2176,21.8%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,115.0,0.7176,0.5,Austin Hedges
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.2163,21.6%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-160.0,0.7163,0.5,Trent Grisham
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.211,21.1%,,HIGH,False,Strong value,OVER 1.5 hits,270.0,0.711,1.5,Luis Rengifo
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.2089,20.9%,,HIGH,False,Strong value,UNDER 0.5 hits,146.0,0.7089,0.5,Troy Johnston
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.2083,20.8%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.7083,0.5,Josh Smith
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.2066,20.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-262.0,0.7066,1.5,Drake Baldwin
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.2038,20.4%,,HIGH,False,Strong value,OVER 0.5 hits,-121.0,0.7038,0.5,Joc Pederson
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.2037,20.4%,,HIGH,False,Strong value,UNDER 1.5 hits,-238.0,0.7037,1.5,Bobby Witt Jr.
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.2014,20.1%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.7014,0.5,Matt Chapman
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.2011,20.1%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-164.0,0.7011,0.5,J.C. Escarra
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.1989,19.9%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-140.0,0.6989,0.5,Jarred Kelenic
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.1984,19.8%,,HIGH,False,Strong value,OVER 1.5 hits,475.0,0.6984,1.5,Nick Allen
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1977,19.8%,,HIGH,False,Strong value,UNDER 1.5 hits,-110.0,0.6977,1.5,Brandon Nimmo
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.1974,19.7%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.6974,0.5,Henry Davis
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.195,19.5%,,HIGH,False,Strong value,UNDER 0.5 hits,170.0,0.695,0.5,Liam Hicks
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.1947,19.5%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.6947,0.5,Dylan Beavers
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1917,19.2%,,HIGH,False,Strong value,OVER 0.5 hits,-195.0,0.6917,0.5,Tyrone Taylor
BATTER HITS,2026-05-06,CHC,CIN,,,,,,,0.1914,19.1%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.6914,0.5,Ke'Bryan Hayes
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1905,19.1%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-145.0,0.6905,0.5,Kyle Karros
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.1875,18.8%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.6875,0.5,Jakob Marsee
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1868,18.7%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.6868,0.5,Nasim Nunez
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.1865,18.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-208.0,0.6865,1.5,Jackson Chourio
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1857,18.6%,,HIGH,False,Strong value,OVER 0.5 hits,-256.0,0.6857,0.5,Carson Benge
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.184,18.4%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.684,0.5,Jorge Soler
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1839,18.4%,,HIGH,False,Strong value,UNDER 0.5 hits,133.0,0.6839,0.5,Chase DeLauter
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.183,18.3%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.683,0.5,Victor Scott II
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.1819,18.2%,,HIGH,False,Strong value,UNDER 0.5 hits,143.0,0.6819,0.5,Ceddanne Rafaela
BATTER HITS,2026-05-06,CHC,CIN,,,,,,,0.1811,18.1%,,HIGH,False,Strong value,OVER 0.5 hits,-145.0,0.6811,0.5,Dansby Swanson
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.18,18.0%,,HIGH,False,Strong value,OVER 0.5 hits,-175.0,0.68,0.5,Ketel Marte
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1785,17.8%,,HIGH,False,Strong value,OVER 0.5 hits,-213.0,0.6785,0.5,Jose Ramirez
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1775,17.8%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.6775,0.5,Taylor Walls
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.177,17.7%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,165.0,0.677,0.5,Ernie Clement
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.1744,17.4%,,HIGH,False,Strong value,UNDER 0.5 hits,183.0,0.6744,0.5,Nick Gonzales
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.1734,17.3%,,HIGH,False,Strong value,UNDER 0.5 hits,156.0,0.6734,0.5,Chase Meidroth
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1708,17.1%,,HIGH,False,Strong value,OVER 0.5 hits,-105.0,0.6708,0.5,Alejandro Osuna
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.1705,17.1%,,HIGH,False,Strong value,UNDER 0.5 hits,130.0,0.6705,0.5,Lourdes Gurriel Jr.
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.1695,17.0%,,HIGH,False,Strong value,UNDER 0.5 hits,182.0,0.6695,0.5,William Contreras
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.167,16.7%,,HIGH,False,Strong value,OVER 0.5 hits,-200.0,0.667,0.5,Corey Seager
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.1669,16.7%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,174.0,0.6669,0.5,Ryan O'Hearn
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1664,16.6%,,HIGH,False,Strong value,UNDER 0.5 hits,132.0,0.6664,0.5,Kazuma Okamoto
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1639,16.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-160.0,0.6639,0.5,Vinnie Pasquantino
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.1631,16.3%,,HIGH,False,Strong value,OVER 0.5 hits,-156.0,0.6631,0.5,Spencer Horwitz
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.1627,16.3%,,HIGH,False,Strong value,UNDER 0.5 hits,143.0,0.6627,0.5,Masyn Winn
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.1623,16.2%,,HIGH,False,Strong value,UNDER 0.5 hits,116.0,0.6623,0.5,Christian Walker
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1618,16.2%,,HIGH,False,Strong value,OVER 0.5 hits,-210.0,0.6618,0.5,George Springer
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1617,16.2%,,HIGH,False,Strong value,OVER 0.5 hits,-235.0,0.6617,0.5,Luke Keaschall
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.1527,15.3%,,HIGH,False,Strong value,UNDER 0.5 hits,150.0,0.6527,0.5,Wilyer Abreu
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1513,15.1%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.6513,0.5,Royce Lewis
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.1495,14.9%,,HIGH,False,Strong value,UNDER 0.5 hits,155.0,0.6495,0.5,Willson Contreras
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1495,15.0%,,HIGH,False,Strong value,UNDER 0.5 hits,160.0,0.6495,0.5,Chandler Simpson
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1495,14.9%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-131.0,0.6495,0.5,Nick Loftin
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1463,14.6%,,HIGH,False,Strong value,UNDER 0.5 hits,166.0,0.6463,0.5,Aaron Judge
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.1463,14.6%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.6463,0.5,Mike Yastrzemski
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1444,14.4%,,HIGH,False,Strong value,OVER 0.5 hits,-210.0,0.6444,0.5,Brett Baty
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1438,14.4%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.6438,0.5,Austin Slater
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.1398,14.0%,,HIGH,False,Strong value,UNDER 0.5 hits,143.0,0.6398,0.5,Riley Greene
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.1386,13.9%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.6386,0.5,Kerry Carpenter
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.1384,13.8%,,HIGH,False,Strong value,OVER 0.5 hits,-193.0,0.6384,0.5,Sal Frelick
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.1381,13.8%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6381,0.5,Miguel Vargas
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.1379,13.8%,,HIGH,False,Strong value,OVER 0.5 hits,-184.0,0.6379,0.5,Freddy Fermin
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1376,13.8%,,HIGH,False,Strong value,OVER 0.5 hits,-145.0,0.6376,0.5,Nick Fortes
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1367,13.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-255.0,0.6367,1.5,Trevor Larnach
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.1361,13.6%,,HIGH,False,Strong value,OVER 0.5 hits,-208.0,0.6361,0.5,Andrew Vaughn
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1353,13.5%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.6353,0.5,Keibert Ruiz
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1349,13.5%,,HIGH,False,Strong value,UNDER 0.5 hits,-101.0,0.6349,0.5,Isaac Collins
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.1341,13.4%,,HIGH,False,Strong value,UNDER 0.5 hits,163.0,0.6341,0.5,Sam Antonacci
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1341,13.4%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.6341,0.5,Andy Ibanez
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1324,13.2%,,HIGH,False,Strong value,OVER 0.5 hits,-196.0,0.6324,0.5,Jonny Deluca
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.132,13.2%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.632,0.5,Drew Gilbert
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1308,13.1%,,HIGH,False,Strong value,OVER 0.5 hits,-118.0,0.6308,0.5,Brayan Rocchio
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.1305,13.1%,,HIGH,False,Strong value,OVER 0.5 hits,-225.0,0.6305,0.5,Shohei Ohtani
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.1305,13.1%,,HIGH,False,Strong value,OVER 0.5 hits,-110.0,0.6305,0.5,Alek Thomas
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1302,13.0%,,HIGH,False,Strong value,OVER 0.5 hits,125.0,0.6302,0.5,Andrew McCutchen
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.1286,12.9%,,HIGH,False,Strong value,OVER 0.5 hits,-233.0,0.6286,0.5,Manny Machado
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.128,12.8%,,HIGH,False,Strong value,OVER 0.5 hits,-133.0,0.628,0.5,Graham Pauley
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1275,12.7%,,HIGH,False,Strong value,OVER 0.5 hits,103.0,0.6275,0.5,Davis Schneider
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1264,12.6%,,HIGH,False,Strong value,OVER 0.5 hits,-105.0,0.6264,0.5,Danny Jansen
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.1242,12.4%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,169.0,0.6242,0.5,Yordan Alvarez
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.1241,12.4%,,HIGH,False,Strong value,OVER 0.5 hits,-172.0,0.6241,0.5,Cal Raleigh
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.124,12.4%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,175.0,0.624,0.5,Vladimir Guerrero Jr.
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1238,12.4%,,HIGH,False,Strong value,OVER 1.5 hits,186.0,0.6238,1.5,Josh Bell
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1229,12.3%,,HIGH,False,Strong value,OVER 1.5 hits,199.0,0.6229,1.5,Daylen Lile
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1226,12.3%,,HIGH,False,Strong value,UNDER 0.5 hits,134.0,0.6226,0.5,Ezequiel Duran
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1217,12.2%,,HIGH,False,Strong value,OVER 0.5 hits,-250.0,0.6217,0.5,Francisco Alvarez
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.1216,12.2%,,HIGH,False,Strong value,OVER 0.5 hits,-141.0,0.6216,0.5,Pedro Pages
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1215,12.2%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-116.0,0.6215,0.5,Ryan McMahon
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.1213,12.1%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.6213,0.5,Gabriel Moreno
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1209,12.1%,,HIGH,False,Strong value,OVER 1.5 hits,178.0,0.6209,1.5,Marcus Semien
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.1193,11.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-115.0,0.6193,0.5,Coby Mayo
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.1187,11.9%,,MEDIUM,False,Strong value,UNDER 1.5 hits,-198.0,0.6187,1.5,Otto Lopez
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1181,11.8%,,MEDIUM,False,Strong value,OVER 0.5 hits,-169.0,0.6181,0.5,Jorbit Vivas
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.1181,11.8%,,MEDIUM,False,Strong value,UNDER 1.5 hits,-250.0,0.6181,1.5,Ryan Jeffers
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1162,11.6%,,MEDIUM,False,Strong value,OVER 0.5 hits,-155.0,0.6162,0.5,Hunter Goodman
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.1153,11.5%,,MEDIUM,False,High BA; Strong value,OVER 0.5 hits,-165.0,0.6153,0.5,Ryan Vilade
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.1147,11.5%,,MEDIUM,False,Strong value,OVER 0.5 hits,-170.0,0.6147,0.5,Garrett Mitchell
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.1137,11.4%,,MEDIUM,False,Strong value,OVER 0.5 hits,-125.0,0.6137,0.5,Travis d'Arnaud
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1133,11.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-128.0,0.6133,0.5,Carter Jensen
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1118,11.2%,,MEDIUM,False,Strong value,OVER 0.5 hits,-155.0,0.6118,0.5,Ezequiel Tovar
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1112,11.1%,,MEDIUM,False,Strong value,OVER 0.5 hits,112.0,0.6112,0.5,Kyle Higashioka
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.1105,11.1%,,MEDIUM,False,Strong value,OVER 0.5 hits,-175.0,0.6105,0.5,Salvador Perez
BATTER HITS,2026-05-06,COL,NYM,,,,,,,0.1096,11.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-160.0,0.6096,0.5,Edouard Julien
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.107,10.7%,,MEDIUM,False,Strong value,OVER 1.5 hits,240.0,0.607,1.5,Jose Altuve
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.107,10.7%,,MEDIUM,False,Strong value,UNDER 1.5 hits,-208.0,0.607,1.5,Luis Arraez
BATTER HITS,2026-05-06,CHC,CIN,,,,,,,0.1061,10.6%,,MEDIUM,False,Cold streak; Strong value,UNDER 0.5 hits,152.0,0.6061,0.5,Seiya Suzuki
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.1037,10.4%,,MEDIUM,False,Strong value,OVER 0.5 hits,-196.0,0.6037,0.5,Colson Montgomery
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.1033,10.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-178.0,0.6033,0.5,Connor Norby
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.1024,10.2%,,MEDIUM,False,Strong value,UNDER 0.5 hits,134.0,0.6024,0.5,Paul Goldschmidt
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.1022,10.2%,,MEDIUM,False,Strong value,UNDER 0.5 hits,128.0,0.6022,0.5,Munetaka Murakami
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.0995,10.0%,,NO PLAY,False,High BA,OVER 0.5 hits,-172.0,0.5995,0.5,Taylor Ward
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.0988,9.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5988,0.5,Ivan Herrera
BATTER HITS,2026-05-06,TB,TOR,,,,,,,0.0976,9.8%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-220.0,0.5976,1.5,Yandy Diaz
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.0963,9.6%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-250.0,0.5963,1.5,Julio Rodriguez
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.0961,9.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,155.0,0.5961,0.5,Dillon Dingler
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.0957,9.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-210.0,0.5957,0.5,Gunnar Henderson
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.0936,9.4%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-129.0,0.5936,0.5,Austin Riley
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.0928,9.3%,,NO PLAY,False,Low BA,UNDER 0.5 hits,148.0,0.5928,0.5,Pete Alonso
BATTER HITS,2026-05-06,CHC,CIN,,,,,,,0.0902,9.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-186.0,0.5902,0.5,Sal Stewart
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.0901,9.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-105.0,0.5901,0.5,Jorge Mateo
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.0892,8.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-182.0,0.5892,0.5,Randy Arozarena
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.0888,8.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5888,0.5,Kody Clemens
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.0883,8.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-105.0,0.5883,0.5,Zach Dezenzo
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.088,8.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.588,0.5,Jake Burger
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.0876,8.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-220.0,0.5876,0.5,Steven Kwan
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.0861,8.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-115.0,0.5861,0.5,Zach McKinstry
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.0823,8.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5823,0.5,Willy Adames
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.081,8.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.581,0.5,Zach Neto
BATTER HITS,2026-05-06,HOU,LAD,,,,,,,0.0804,8.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,142.0,0.5804,0.5,Max Muncy
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.076,7.6%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,173.0,0.576,0.5,Michael Harris II
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.0758,7.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5758,0.5,Jacob Young
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.0751,7.5%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-233.0,0.5751,1.5,Jackson Merrill
BATTER HITS,2026-05-06,WSH,MIN,,,,,,,0.0751,7.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,162.0,0.5751,0.5,CJ Abrams
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.0747,7.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-217.0,0.5747,0.5,Vaughn Grissom
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.0739,7.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-165.0,0.5739,0.5,Jazz Chisholm Jr.
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.0734,7.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-120.0,0.5734,0.5,Carlos Narvaez
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.0734,7.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-138.0,0.5734,0.5,Leody Taveras
BATTER HITS,2026-05-06,SF,SD,,,,,,,0.0727,7.3%,,NO PLAY,False,Standard play,OVER 1.5 hits,190.0,0.5727,1.5,Jung Hoo Lee
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.0725,7.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,123.0,0.5725,0.5,Nolan Schanuel
BATTER HITS,2026-05-06,STL,MIL,,,,,,,0.0722,7.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,180.0,0.5722,0.5,Alec Burleson
BATTER HITS,2026-05-06,NYY,TEX,,,,,,,0.0721,7.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-148.0,0.5721,0.5,Evan Carter
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.07,7.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-160.0,0.57,0.5,Marcelo Mayer
BATTER HITS,2026-05-06,LAA,CWS,,,,,,,0.0698,7.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,129.0,0.5698,0.5,Oswald Peraza
BATTER HITS,2026-05-06,KC,CLE,,,,,,,0.0692,6.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,116.0,0.5692,0.5,Starling Marte
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.069,6.9%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,191.0,0.569,0.5,Kevin McGonigle
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.0659,6.6%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,115.0,0.5659,0.5,Jose Fernandez
BATTER HITS,2026-05-06,ARI,PIT,,,,,,,0.0648,6.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-130.0,0.5648,0.5,Nolan Arenado
BATTER HITS,2026-05-06,SEA,ATL,,,,,,,0.0637,6.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-152.0,0.5637,0.5,Cole Young
BATTER HITS,2026-05-06,DET,BOS,,,,,,,0.0632,6.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-130.0,0.5632,0.5,Spencer Torkelson
BATTER HITS,2026-05-06,MIA,BAL,,,,,,,0.0621,6.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,113.0,0.5621,0.5,Samuel Basallo
