bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.2197,22.0%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.7197,0.5,Dansby Swanson
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.2183,21.8%,,HIGH,False,Strong value,UNDER 0.5 hits,171.0,0.7183,0.5,Drake Baldwin
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.2175,21.8%,,HIGH,False,Strong value,UNDER 0.5 hits,184.0,0.7175,0.5,Jackson Chourio
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.2174,21.7%,,HIGH,False,Strong value,OVER 0.5 hits,-200.0,0.7174,0.5,Ketel Marte
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.2174,21.7%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-225.0,0.7174,0.5,Vinnie Pasquantino
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.2174,21.7%,,HIGH,False,Strong value,OVER 0.5 hits,-145.0,0.7174,0.5,Leo Jimenez
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.2167,21.7%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-160.0,0.7167,0.5,Carson Benge
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.2166,21.7%,,HIGH,False,Strong value,UNDER 0.5 hits,163.0,0.7166,0.5,Chandler Simpson
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.2161,21.6%,,HIGH,False,Strong value,OVER 0.5 hits,-118.0,0.7161,0.5,Josh Lowe
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.2136,21.4%,,HIGH,False,Strong value,OVER 0.5 hits,-109.0,0.7136,0.5,Victor Scott II
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.2117,21.2%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.7117,0.5,Taylor Walls
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.2113,21.1%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.7113,0.5,Jahmai Jones
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.2113,21.1%,,HIGH,False,Strong value,UNDER 0.5 hits,133.0,0.7113,0.5,Cody Bellinger
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.211,21.1%,,HIGH,False,Strong value,OVER 0.5 hits,-165.0,0.711,0.5,Luis Rengifo
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.2092,20.9%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-120.0,0.7092,0.5,Trent Grisham
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.2087,20.9%,,HIGH,False,Strong value,UNDER 0.5 hits,115.0,0.7087,0.5,Brooks Lee
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.2074,20.7%,,HIGH,False,Strong value,OVER 0.5 hits,-220.0,0.7074,0.5,Trevor Story
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.2073,20.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-217.0,0.7073,1.5,Otto Lopez
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.2067,20.7%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.7067,0.5,Nasim Nunez
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.2034,20.3%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-146.0,0.7034,0.5,Esteury Ruiz
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.2027,20.3%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.7027,0.5,Nick Allen
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.2015,20.2%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.7015,0.5,Joey Ortiz
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.2002,20.0%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.7002,0.5,Miguel Rojas
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1979,19.8%,,HIGH,False,Strong value,OVER 0.5 hits,-143.0,0.6979,0.5,Freddy Fermin
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.1977,19.8%,,HIGH,False,Strong value,UNDER 0.5 hits,160.0,0.6977,0.5,Liam Hicks
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1971,19.7%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.6971,0.5,Pedro Pages
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1969,19.7%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.6969,0.5,Jordan Walker
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.1955,19.5%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-118.0,0.6955,0.5,Jarred Kelenic
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.1953,19.5%,,HIGH,False,Strong value,OVER 0.5 hits,-154.0,0.6953,0.5,Tyrone Taylor
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.1937,19.4%,,HIGH,False,Strong value,UNDER 0.5 hits,127.0,0.6937,0.5,Jonathan Aranda
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1907,19.1%,,HIGH,False,Strong value,OVER 0.5 hits,105.0,0.6907,0.5,Alejandro Osuna
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1894,18.9%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.6894,0.5,Matt Wallner
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1893,18.9%,,HIGH,False,Strong value,OVER 0.5 hits,-117.0,0.6893,0.5,Evan Carter
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.1887,18.9%,,HIGH,False,Strong value,OVER 0.5 hits,-165.0,0.6887,0.5,Miguel Vargas
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.188,18.8%,,HIGH,False,Strong value,UNDER 0.5 hits,139.0,0.688,0.5,Andy Pages
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.1864,18.6%,,HIGH,False,Strong value,OVER 0.5 hits,105.0,0.6864,0.5,Brandon Valenzuela
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.1862,18.6%,,HIGH,False,Strong value,OVER 0.5 hits,-220.0,0.6862,0.5,Salvador Perez
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.186,18.6%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.686,0.5,Ke'Bryan Hayes
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.1856,18.6%,,HIGH,False,Strong value,OVER 1.5 hits,240.0,0.6856,1.5,Jakob Marsee
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.1827,18.3%,,HIGH,False,Strong value,UNDER 0.5 hits,132.0,0.6827,0.5,MJ Melendez
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.1822,18.2%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.6822,0.5,Ezequiel Tovar
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1813,18.1%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.6813,0.5,Victor Caratini
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.1804,18.0%,,HIGH,False,Strong value,UNDER 0.5 hits,132.0,0.6804,0.5,Aaron Judge
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1784,17.8%,,HIGH,False,Strong value,UNDER 0.5 hits,190.0,0.6784,0.5,Miguel Andujar
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1766,17.7%,,HIGH,False,Strong value,OVER 0.5 hits,-250.0,0.6766,0.5,Jose Ramirez
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.1756,17.6%,,HIGH,False,Strong value,OVER 0.5 hits,-119.0,0.6756,0.5,Jorge Soler
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.1746,17.5%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6746,0.5,Bryson Stott
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.1735,17.4%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6735,0.5,Cal Raleigh
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1735,17.3%,,HIGH,False,Strong value,UNDER 0.5 hits,141.0,0.6735,0.5,Austin Martin
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.1728,17.3%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-238.0,0.6728,0.5,Jarren Duran
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.1705,17.0%,,HIGH,False,Strong value,UNDER 0.5 hits,135.0,0.6705,0.5,Riley Greene
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1696,17.0%,,HIGH,False,Strong value,UNDER 0.5 hits,162.0,0.6696,0.5,Brandon Nimmo
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.1661,16.6%,,HIGH,False,Strong value,UNDER 1.5 hits,-225.0,0.6661,1.5,Bobby Witt Jr.
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1655,16.5%,,HIGH,False,Strong value,UNDER 0.5 hits,149.0,0.6655,0.5,Chase DeLauter
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.1653,16.5%,,HIGH,False,Strong value,UNDER 0.5 hits,155.0,0.6653,0.5,Christian Walker
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1633,16.3%,,HIGH,False,Strong value,UNDER 0.5 hits,182.0,0.6633,0.5,Josh Jung
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1631,16.3%,,HIGH,False,Strong value,UNDER 0.5 hits,160.0,0.6631,0.5,Seiya Suzuki
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.163,16.3%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.663,0.5,Jazz Chisholm Jr.
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.1619,16.2%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6619,0.5,Matt McLain
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1611,16.1%,,HIGH,False,Strong value,OVER 0.5 hits,-238.0,0.6611,0.5,Manny Machado
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.1585,15.8%,,HIGH,False,Strong value,UNDER 0.5 hits,164.0,0.6585,0.5,Tyler Freeman
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.1562,15.6%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.6562,0.5,Vaughn Grissom
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1548,15.5%,,HIGH,False,Strong value,UNDER 0.5 hits,165.0,0.6548,0.5,Ezequiel Duran
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1529,15.3%,,HIGH,False,Strong value,UNDER 1.5 hits,-233.0,0.6529,1.5,Nico Hoerner
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1513,15.1%,,HIGH,False,Strong value,OVER 0.5 hits,-132.0,0.6513,0.5,Royce Lewis
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1486,14.9%,,HIGH,False,Strong value,OVER 0.5 hits,-183.0,0.6486,0.5,Ivan Herrera
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.1475,14.8%,,HIGH,False,Strong value,OVER 0.5 hits,-110.0,0.6475,0.5,Tristan Peters
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.1461,14.6%,,HIGH,False,Strong value,UNDER 0.5 hits,116.0,0.6461,0.5,TJ Rumfield
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.146,14.6%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.646,0.5,Brayan Rocchio
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.1429,14.3%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.6429,0.5,TJ Friedl
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.1425,14.3%,,HIGH,False,Strong value,UNDER 0.5 hits,145.0,0.6425,0.5,Lourdes Gurriel Jr.
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.1412,14.1%,,HIGH,False,Strong value,OVER 0.5 hits,-114.0,0.6412,0.5,Zach McKinstry
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.1377,13.8%,,HIGH,False,Strong value,OVER 0.5 hits,-108.0,0.6377,0.5,Davis Schneider
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1357,13.6%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.6357,0.5,Nolan Gorman
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1347,13.5%,,HIGH,False,Strong value,UNDER 0.5 hits,167.0,0.6347,0.5,Xander Bogaerts
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.1325,13.3%,,HIGH,False,High BA; Strong value,OVER 0.5 hits,-130.0,0.6325,0.5,Christian Vazquez
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.1314,13.1%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.6314,0.5,Luis Torrens
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.1313,13.1%,,HIGH,False,Strong value,UNDER 0.5 hits,153.0,0.6313,0.5,CJ Abrams
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.1306,13.1%,,HIGH,False,Strong value,OVER 0.5 hits,-152.0,0.6306,0.5,Austin Riley
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.13,13.0%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.63,0.5,Mike Yastrzemski
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.1293,12.9%,,HIGH,False,Strong value,UNDER 0.5 hits,170.0,0.6293,0.5,Bryce Harper
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.1282,12.8%,,HIGH,False,Strong value,UNDER 0.5 hits,175.0,0.6282,0.5,Brendan Donovan
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.1274,12.7%,,HIGH,False,Strong value,OVER 0.5 hits,-200.0,0.6274,0.5,JJ Wetherholt
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.1272,12.7%,,HIGH,False,Strong value,OVER 0.5 hits,-200.0,0.6272,0.5,Daylen Lile
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.126,12.6%,,HIGH,False,Strong value,OVER 0.5 hits,-138.0,0.626,0.5,Dominic Canzone
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.1243,12.4%,,HIGH,False,Strong value,OVER 0.5 hits,-200.0,0.6243,0.5,Kyle Stowers
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.123,12.3%,,HIGH,False,Strong value,OVER 0.5 hits,-186.0,0.623,0.5,Marcelo Mayer
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.1225,12.3%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-136.0,0.6225,0.5,Kyle Karros
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.1195,12.0%,,MEDIUM,False,Hot streak; Strong value,OVER 0.5 hits,-143.0,0.6195,0.5,Paul Goldschmidt
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1182,11.8%,,MEDIUM,False,Strong value,UNDER 0.5 hits,170.0,0.6182,0.5,Angel Martinez
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1179,11.8%,,MEDIUM,False,Strong value,UNDER 0.5 hits,135.0,0.6179,0.5,Ryan Jeffers
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.1177,11.8%,,MEDIUM,False,Strong value,UNDER 0.5 hits,178.0,0.6177,0.5,Willson Contreras
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.1176,11.8%,,MEDIUM,False,Strong value,UNDER 0.5 hits,131.0,0.6176,0.5,Kyle Tucker
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.1156,11.6%,,MEDIUM,False,Cold streak; Strong value,UNDER 0.5 hits,190.0,0.6156,0.5,Vladimir Guerrero Jr.
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.1155,11.6%,,MEDIUM,False,Strong value,OVER 0.5 hits,-155.0,0.6155,0.5,Alec Bohm
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.1147,11.5%,,MEDIUM,False,Strong value,OVER 0.5 hits,-155.0,0.6147,0.5,Garrett Mitchell
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.1126,11.3%,,MEDIUM,False,Strong value,UNDER 0.5 hits,155.0,0.6126,0.5,William Contreras
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.1126,11.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-155.0,0.6126,0.5,Josh Bell
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.112,11.2%,,MEDIUM,False,Strong value,OVER 0.5 hits,-116.0,0.612,0.5,David Fry
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.111,11.1%,,MEDIUM,False,Strong value,UNDER 0.5 hits,132.0,0.611,0.5,Brice Turang
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.1104,11.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-135.0,0.6104,0.5,Gary Sanchez
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.1101,11.0%,,MEDIUM,False,Strong value,OVER 0.5 hits,-186.0,0.6101,0.5,Brett Baty
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.1071,10.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-210.0,0.6071,0.5,Alex Bregman
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.107,10.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-244.0,0.607,0.5,Jose Altuve
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.1067,10.7%,,MEDIUM,False,Strong value,OVER 0.5 hits,-150.0,0.6067,0.5,Randy Arozarena
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.1059,10.6%,,MEDIUM,False,Cold streak; Strong value,UNDER 1.5 hits,-227.0,0.6059,1.5,Yordan Alvarez
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.1043,10.4%,,MEDIUM,False,Strong value,OVER 0.5 hits,-219.0,0.6043,0.5,George Springer
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.1033,10.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-145.0,0.6033,0.5,Carlos Narvaez
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.1031,10.3%,,MEDIUM,False,Strong value,UNDER 0.5 hits,109.0,0.6031,0.5,Cole Young
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.103,10.3%,,MEDIUM,False,Strong value,OVER 0.5 hits,-135.0,0.603,0.5,Ryan Vilade
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.0982,9.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-180.0,0.5982,0.5,Geraldo Perdomo
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.0977,9.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5977,0.5,Corey Seager
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.0973,9.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-135.0,0.5973,0.5,Zach Dezenzo
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0966,9.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-140.0,0.5966,0.5,Michael Massey
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.0949,9.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-156.0,0.5949,0.5,Christopher Morel
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.0949,9.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,181.0,0.5949,0.5,Wilyer Abreu
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0949,9.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-145.0,0.5949,0.5,Kyle Isbel
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.0946,9.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-105.0,0.5946,0.5,Sean Murphy
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.0946,9.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-140.0,0.5946,0.5,Zach Neto
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.0945,9.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-113.0,0.5945,0.5,Danny Jansen
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0918,9.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-165.0,0.5918,0.5,Carter Jensen
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0915,9.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-140.0,0.5915,0.5,Spencer Torkelson
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.0894,8.9%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-155.0,0.5894,0.5,Tyler Stephenson
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.0882,8.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,170.0,0.5882,0.5,Ceddanne Rafaela
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.0879,8.8%,,NO PLAY,False,Cold streak,UNDER 1.5 hits,-222.0,0.5879,1.5,Juan Soto
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.0873,8.7%,,NO PLAY,False,High BA,OVER 0.5 hits,-190.0,0.5873,0.5,Jonny Deluca
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.087,8.7%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-165.0,0.587,0.5,Keibert Ruiz
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.0857,8.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-205.0,0.5857,0.5,Connor Norby
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.0847,8.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-225.0,0.5847,0.5,Fernando Tatis Jr.
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.084,8.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,136.0,0.584,0.5,Isaac Collins
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.0822,8.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-135.0,0.5822,0.5,Alek Thomas
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.0822,8.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-213.0,0.5822,0.5,Curtis Mead
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.082,8.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-155.0,0.582,0.5,Nick Fortes
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0816,8.2%,,NO PLAY,False,Standard play,UNDER 0.5 hits,163.0,0.5816,0.5,Dillon Dingler
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.0809,8.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,155.0,0.5809,0.5,Kazuma Okamoto
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.0805,8.0%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-238.0,0.5805,1.5,Yandy Diaz
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.0804,8.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-165.0,0.5804,0.5,Jake Burger
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.0797,8.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-125.0,0.5797,0.5,Brice Matthews
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.0773,7.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,142.0,0.5773,0.5,Nolan Schanuel
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.076,7.6%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-195.0,0.576,0.5,Lenyn Sosa
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.0749,7.5%,,NO PLAY,False,Hot streak; High BA,OVER 0.5 hits,-125.0,0.5749,0.5,Myles Straw
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.0747,7.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-110.0,0.5747,0.5,Max Muncy
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.0731,7.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,122.0,0.5731,0.5,Masyn Winn
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0728,7.3%,,NO PLAY,False,Cold streak,UNDER 1.5 hits,-286.0,0.5728,1.5,Kevin McGonigle
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0726,7.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-226.0,0.5726,0.5,Matt Vierling
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.0723,7.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-225.0,0.5723,0.5,Sal Stewart
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.0716,7.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-204.0,0.5716,0.5,Mark Vientos
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.0713,7.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-135.0,0.5713,0.5,Adrian Del Castillo
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.0698,7.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-110.0,0.5698,0.5,David Hamilton
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.0697,7.0%,,NO PLAY,False,Hot streak,OVER 0.5 hits,117.0,0.5697,0.5,Ryan McMahon
BATTER HITS,2026-05-08,CIN,HOU,,,,,,,0.0684,6.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,179.0,0.5684,0.5,Elly De La Cruz
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.0661,6.6%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,170.0,0.5661,0.5,Ernie Clement
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.0642,6.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5642,0.5,Ramon Laureano
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.064,6.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,142.0,0.564,0.5,Pete Crow-Armstrong
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.0631,6.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-160.0,0.5631,0.5,Jac Caglianone
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.0617,6.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-110.0,0.5617,0.5,Jose Caballero
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.0602,6.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-250.0,0.5602,0.5,Junior Caminero
BATTER HITS,2026-05-08,SD,STL,,,,,,,0.0599,6.0%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-227.0,0.5599,1.5,Jackson Merrill
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.0596,6.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5596,0.5,Moisés Ballesteros
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.0594,5.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-195.0,0.5594,0.5,Jacob Young
