bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-04-27,MIN,SEA,,,,,,,0.0897,9.0%,,LOW,False,Hot streak,OVER 1.5 hits,158.0,0.5897,1.5,Josh Naylor
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.0879,8.8%,,LOW,False,Standard play,UNDER 1.5 hits,-256.0,0.5879,1.5,Zach Neto
BATTER HITS,2026-04-27,TEX,NYY,,,,,,,0.0869,8.7%,,LOW,False,Standard play,OVER 0.5 hits,-154.0,0.5869,0.5,Paul Goldschmidt
BATTER HITS,2026-04-27,MIN,SEA,,,,,,,0.0838,8.4%,,LOW,False,Standard play,UNDER 0.5 hits,155.0,0.5838,0.5,Randy Arozarena
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0836,8.4%,,LOW,False,Standard play,OVER 0.5 hits,-225.0,0.5836,0.5,Will Smith
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0783,7.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-101.0,0.5783,0.5,Agustín Ramírez
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0767,7.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-227.0,0.5767,0.5,Teoscar Hernandez
BATTER HITS,2026-04-27,MIN,SEA,,,,,,,0.076,7.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.576,0.5,Victor Caratini
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.0729,7.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,137.0,0.5729,0.5,Chase Meidroth
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.0721,7.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5721,0.5,Nolan Schanuel
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.0715,7.2%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,150.0,0.5715,0.5,Jordan Walker
BATTER HITS,2026-04-27,TOR,BOS,,,,,,,0.0681,6.8%,,NO PLAY,False,Low BA,UNDER 0.5 hits,129.0,0.5681,0.5,Kazuma Okamoto
BATTER HITS,2026-04-27,SD,CHC,,,,,,,0.0674,6.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-145.0,0.5674,0.5,Freddy Fermin
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.0661,6.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,138.0,0.5661,0.5,Oswald Peraza
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0632,6.3%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-238.0,0.5632,1.5,Shohei Ohtani
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.063,6.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,145.0,0.563,0.5,Munetaka Murakami
BATTER HITS,2026-04-27,MIN,SEA,,,,,,,0.0613,6.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5613,0.5,Byron Buxton
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0609,6.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-105.0,0.5609,0.5,Connor Norby
BATTER HITS,2026-04-27,TEX,NYY,,,,,,,0.0607,6.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-205.0,0.5607,0.5,Aaron Judge
BATTER HITS,2026-04-27,TEX,NYY,,,,,,,0.0598,6.0%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,150.0,0.5598,0.5,Brandon Nimmo
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.0572,5.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,113.0,0.5572,0.5,Pedro Pages
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.0566,5.7%,,NO PLAY,False,Low BA,UNDER 0.5 hits,156.0,0.5566,0.5,Colson Montgomery
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.053,5.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,167.0,0.553,0.5,Jo Adell
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0517,5.2%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-222.0,0.5517,1.5,Freddie Freeman
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.0514,5.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5514,0.5,Mike Trout
BATTER HITS,2026-04-27,TEX,NYY,,,,,,,0.0512,5.1%,,NO PLAY,False,Low BA,UNDER 0.5 hits,129.0,0.5512,0.5,Jazz Chisholm Jr.
BATTER HITS,2026-04-27,TOR,BOS,,,,,,,0.0501,5.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-145.0,0.5501,0.5,Daulton Varsho
BATTER HITS,2026-04-27,TOR,BOS,,,,,,,0.0446,4.5%,,NO PLAY,False,Standard play,UNDER 0.5 hits,-135.0,0.5446,0.5,Carlos Narvaez
BATTER HITS,2026-04-27,CLE,TB,,,,,,,0.0434,4.3%,,NO PLAY,False,High BA,OVER 0.5 hits,-150.0,0.5434,0.5,Nick Fortes
BATTER HITS,2026-04-27,TOR,BOS,,,,,,,0.043,4.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-135.0,0.543,0.5,Willson Contreras
BATTER HITS,2026-04-27,MIN,SEA,,,,,,,0.0407,4.1%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-190.0,0.5407,0.5,Cal Raleigh
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.04,4.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,148.0,0.54,0.5,JJ Wetherholt
BATTER HITS,2026-04-27,CLE,TB,,,,,,,0.0399,4.0%,,NO PLAY,False,Standard play,OVER 0.5 hits,-250.0,0.5399,0.5,Steven Kwan
BATTER HITS,2026-04-27,TEX,NYY,,,,,,,0.0395,3.9%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-189.0,0.5395,0.5,Corey Seager
BATTER HITS,2026-04-27,SD,CHC,,,,,,,0.0382,3.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,115.0,0.5382,0.5,Pete Crow-Armstrong
BATTER HITS,2026-04-27,CLE,TB,,,,,,,0.0336,3.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5336,0.5,Rhys Hoskins
BATTER HITS,2026-04-27,CLE,TB,,,,,,,0.0326,3.3%,,NO PLAY,False,High BA,OVER 0.5 hits,-178.0,0.5326,0.5,Jonny Deluca
BATTER HITS,2026-04-27,TOR,BOS,,,,,,,0.0321,3.2%,,NO PLAY,False,High BA,OVER 0.5 hits,-190.0,0.5321,0.5,Myles Straw
BATTER HITS,2026-04-27,CLE,TB,,,,,,,0.0304,3.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,115.0,0.5304,0.5,Brayan Rocchio
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.0278,2.8%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,156.0,0.5278,0.5,Oneil Cruz
BATTER HITS,2026-04-27,SD,CHC,,,,,,,0.0271,2.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,150.0,0.5271,0.5,Alex Bregman
BATTER HITS,2026-04-27,SD,CHC,,,,,,,0.0263,2.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-175.0,0.5263,0.5,Ty France
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.0262,2.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-159.0,0.5262,0.5,Joey Bart
BATTER HITS,2026-04-27,CLE,TB,,,,,,,0.0245,2.5%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-190.0,0.5245,0.5,Ben Williamson
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0198,2.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,115.0,0.5198,0.5,Kyle Stowers
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.0184,1.8%,,NO PLAY,False,Standard play,UNDER 0.5 hits,125.0,0.5184,0.5,Nathan Church
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.0148,1.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-263.0,0.5148,0.5,Jake Mangum
BATTER HITS,2026-04-27,SD,CHC,,,,,,,0.0106,1.1%,,NO PLAY,False,Standard play,UNDER 0.5 hits,162.0,0.5106,0.5,Ramon Laureano
BATTER HITS,2026-04-27,TEX,NYY,,,,,,,0.009,0.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,130.0,0.509,0.5,Jasson Domínguez
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.0088,0.9%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-200.0,0.5088,0.5,Ivan Herrera
BATTER HITS,2026-04-27,LAD,MIA,,,,,,,0.0063,0.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-120.0,0.5063,0.5,Alex Freeland
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.006,0.6%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,157.0,0.506,0.5,Brandon Lowe
BATTER HITS,2026-04-27,PIT,STL,,,,,,,0.004,0.4%,,NO PLAY,False,Standard play,OVER 0.5 hits,-152.0,0.504,0.5,Konnor Griffin
BATTER HITS,2026-04-27,SD,CHC,,,,,,,0.0028,0.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-190.0,0.5028,0.5,Fernando Tatis Jr.
BATTER HITS,2026-04-27,SD,CHC,,,,,,,0.0026,0.3%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-190.0,0.5026,0.5,Michael Busch
BATTER HITS,2026-04-27,TOR,BOS,,,,,,,0.0018,0.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-155.0,0.5018,0.5,Ceddanne Rafaela
BATTER HITS,2026-04-27,CWS,LAA,,,,,,,0.0009,0.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-120.0,0.5009,0.5,Tristan Peters
